Sample index,Actual category,Classification result
1658,usa,usa
1659,usa,usa
1660,usa,usa
1661,usa,usa
1662,japan,japan
1663,usa,usa
1664,usa,usa
1665,usa,france
1666,france,usa
1667,usa,usa
1668,usa,usa
1669,usa,usa
1670,japan,usa
1671,west-germany,usa
1672,usa,usa
1673,usa,usa
1674,usa,usa
1675,usa,usa
1676,usa,usa
1677,usa,usa
1678,usa,usa
1679,usa,usa
1680,usa,usa
1681,usa,usa
1682,usa,usa
1683,usa,usa
1684,usa,usa
1685,usa,usa
1686,usa,usa
1687,usa,usa
1688,uk,uk
1689,uk,uk
1690,usa,usa
1691,usa,usa
1692,usa,usa
1693,usa,usa
1694,usa,usa
1695,usa,usa
1696,usa,west-germany
1697,uk,uk
1698,usa,usa
1699,usa,usa
1700,usa,usa
1701,canada,canada
1702,usa,usa
1703,usa,usa
1704,west-germany,usa
1705,japan,usa
1706,uk,uk
1707,usa,usa
1708,usa,usa
1709,usa,usa
1710,usa,usa
1711,usa,usa
1712,usa,usa
1713,usa,usa
1714,canada,usa
1715,usa,usa
1716,usa,usa
1717,canada,canada
1718,usa,usa
1719,usa,usa
1720,usa,usa
1721,usa,usa
1722,usa,usa
1723,japan,japan
1724,usa,usa
1725,usa,usa
1726,usa,usa
1727,uk,usa
1728,uk,usa
1729,usa,usa
1730,usa,usa
1731,japan,japan
1732,uk,uk
1733,usa,usa
1734,usa,usa
1735,uk,uk
1736,usa,usa
1737,usa,usa
1738,usa,usa
1739,usa,uk
1740,usa,usa
1741,usa,usa
1742,usa,usa
1743,usa,usa
1744,usa,usa
1745,usa,usa
1746,uk,uk
1747,usa,usa
1748,canada,france
1749,japan,usa
1750,usa,usa
1751,usa,usa
1752,usa,usa
1753,usa,usa
1754,usa,usa
1755,usa,usa
1756,usa,usa
1757,usa,usa
1758,usa,usa
1759,usa,usa
1760,usa,usa
1761,usa,usa
1762,usa,usa
1763,usa,usa
1764,usa,usa
1765,usa,usa
1766,usa,usa
1767,usa,usa
1768,usa,usa
1769,usa,usa
1770,west-germany,usa
1771,usa,usa
1772,uk,usa
1773,usa,usa
1774,usa,usa
1775,usa,usa
1776,usa,usa
1777,usa,usa
1778,usa,usa
1779,usa,usa
1780,usa,usa
1781,usa,usa
1782,canada,usa
1783,usa,usa
1784,usa,usa
1785,usa,uk
1786,usa,usa
1787,usa,usa
1788,usa,usa
1789,usa,usa
1790,usa,usa
1791,west-germany,west-germany
1792,usa,usa
1793,usa,usa
1794,usa,usa
1795,usa,usa
1796,usa,usa
1797,usa,usa
1798,usa,usa
1799,usa,usa
1800,usa,usa
1801,usa,usa
1802,japan,usa
1803,usa,usa
1804,usa,usa
1805,usa,usa
1806,usa,usa
1807,usa,usa
1808,usa,usa
1809,usa,usa
1810,usa,usa
1811,usa,usa
1812,usa,usa
1813,usa,usa
1814,france,usa
1815,uk,uk
1816,usa,usa
1817,usa,usa
1818,usa,usa
1819,usa,usa
1820,usa,usa
1821,usa,usa
1822,usa,usa
1823,usa,usa
1824,usa,usa
1825,usa,usa
1826,usa,usa
1827,usa,usa
1828,uk,uk
1829,usa,usa
1830,usa,usa
1831,japan,japan
1832,usa,usa
1833,usa,usa
1834,usa,usa
1835,usa,usa
1836,usa,usa
1837,usa,usa
1838,usa,usa
1839,usa,usa
1840,usa,usa
1841,uk,uk
1842,uk,uk
1843,usa,usa
1844,usa,usa
1845,usa,usa
1846,usa,usa
1847,usa,usa
1848,uk,uk
1849,west-germany,west-germany
1850,usa,usa
1851,usa,usa
1852,usa,usa
1853,usa,usa
1854,usa,usa
1855,usa,usa
1856,usa,usa
1857,usa,usa
1858,usa,usa
1859,usa,usa
1860,japan,japan
1861,usa,usa
1862,japan,japan
1863,usa,usa
1864,usa,usa
1865,usa,usa
1866,usa,usa
1867,uk,uk
1868,usa,usa
1869,usa,usa
1870,usa,usa
1871,usa,usa
1872,west-germany,usa
1873,usa,usa
1874,usa,usa
1875,japan,japan
1876,usa,usa
1877,usa,usa
1878,usa,usa
1879,japan,japan
1880,usa,usa
1881,usa,usa
1882,uk,uk
1883,uk,uk
1884,usa,usa
1885,usa,usa
1886,usa,usa
1887,usa,usa
1888,usa,usa
1889,usa,usa
1890,usa,usa
1891,usa,usa
1892,usa,usa
1893,uk,uk
1894,usa,usa
1895,usa,usa
1896,usa,usa
1897,usa,usa
1898,uk,uk
1899,usa,usa
1900,france,usa
1901,usa,usa
1902,usa,usa
1903,usa,usa
1904,usa,usa
1905,usa,usa
1906,usa,usa
1907,usa,west-germany
1908,france,france
1909,usa,usa
1910,usa,usa
1911,usa,usa
1912,uk,uk
1913,usa,usa
1914,usa,usa
1915,canada,canada
1916,usa,usa
1917,usa,usa
1918,usa,usa
1919,canada,canada
1920,usa,usa
1921,usa,usa
1922,usa,usa
1923,usa,usa
1924,usa,usa
1925,canada,usa
1926,uk,usa
1927,usa,usa
1928,usa,usa
1929,usa,usa
1930,west-germany,usa
1931,usa,usa
1932,usa,uk
1933,usa,usa
1934,uk,france
1935,usa,canada
1936,west-germany,usa
1937,usa,usa
1938,usa,usa
1939,usa,usa
1940,usa,usa
1941,usa,usa
1942,usa,usa
1943,usa,usa
1944,usa,usa
1945,usa,usa
1946,usa,usa
1947,usa,usa
1948,uk,uk
1949,usa,usa
1950,uk,uk
1951,west-germany,usa
1952,usa,uk
1953,usa,usa
1954,usa,usa
1955,canada,usa
1956,usa,usa
1957,usa,usa
1958,usa,usa
1959,usa,usa
1960,usa,usa
1961,usa,usa
1962,usa,usa
1963,usa,usa
1964,usa,usa
1965,usa,usa
1966,usa,usa
1967,usa,usa
1968,usa,usa
1969,usa,usa
1970,japan,japan
1971,usa,usa
1972,usa,usa
1973,uk,uk
1974,usa,usa
1975,uk,uk
1976,uk,japan
1977,usa,usa
1978,usa,usa
1979,usa,usa
1980,uk,uk
1981,usa,usa
1982,usa,usa
1983,usa,usa
1984,usa,usa
1985,usa,usa
1986,usa,usa
1987,usa,usa
1988,usa,usa
1989,usa,usa
1990,usa,usa
1991,usa,france
1992,uk,usa
1993,usa,usa
1994,usa,usa
1995,japan,japan
1996,usa,usa
1997,usa,usa
1998,usa,usa
1999,usa,usa
2000,usa,usa
2001,usa,usa
2002,usa,usa
2003,usa,usa
2004,usa,usa
2005,canada,usa
2006,usa,usa
2007,usa,usa
2008,usa,usa
2009,canada,canada
2010,usa,usa
2011,usa,usa
2012,usa,usa
2013,usa,usa
2014,canada,usa
2015,usa,usa
2016,usa,usa
2017,usa,usa
2018,usa,canada
2019,usa,usa
2020,usa,usa
2021,usa,usa
2022,west-germany,usa
2023,japan,japan
2024,usa,usa
2025,usa,usa
2026,usa,usa
2027,usa,usa
2028,usa,usa
2029,usa,usa
2030,uk,usa
2031,usa,usa
2032,france,france
2033,usa,usa
2034,usa,usa
2035,usa,usa
2036,usa,usa
2037,usa,usa
2038,usa,usa
2039,usa,usa
2040,usa,usa
2041,france,usa
2042,usa,usa
2043,canada,usa
2044,usa,usa
2045,usa,usa
2046,usa,usa
2047,usa,usa
2048,usa,usa
2049,usa,usa
2050,usa,usa
2051,usa,usa
2052,usa,usa
2053,usa,usa
2054,usa,usa
2055,canada,usa
2056,usa,usa
2057,usa,usa
2058,usa,usa
2059,usa,usa
2060,usa,usa
2061,usa,uk
2062,usa,usa
2063,uk,uk
2064,usa,usa
2065,usa,japan
2066,usa,usa
2067,uk,usa
2068,usa,usa
2069,usa,usa
2070,usa,usa
2071,usa,usa
2072,usa,usa
2073,usa,usa
2074,usa,usa
2075,usa,usa
2076,usa,usa
2077,usa,usa
2078,japan,japan
2079,usa,usa
2080,usa,usa
2081,usa,usa
2082,usa,usa
2083,usa,usa
2084,usa,usa
2085,uk,usa
2086,usa,usa
2087,usa,usa
2088,usa,usa
2089,usa,usa
2090,japan,japan
2091,usa,usa
2092,usa,usa
2093,usa,usa
2094,usa,usa
2095,canada,usa
2096,usa,uk
2097,usa,japan
2098,usa,usa
2099,usa,usa
2100,usa,usa
2101,usa,usa
2102,canada,usa
2103,usa,usa
2104,usa,usa
2105,usa,usa
2106,uk,usa
2107,usa,usa
2108,usa,usa
2109,canada,usa
2110,usa,usa
2111,usa,usa
2112,usa,usa
2113,uk,usa
2114,usa,usa
2115,usa,usa
2116,usa,usa
2117,canada,usa
2118,usa,usa
2119,usa,usa
2120,usa,usa
2121,france,usa
2122,usa,usa
2123,usa,usa
2124,usa,usa
2125,uk,uk
2126,usa,usa
2127,usa,usa
2128,usa,usa
2129,usa,usa
2130,usa,usa
2131,canada,canada
2132,japan,japan
2133,usa,usa
2134,usa,usa
2135,usa,usa
2136,usa,usa
2137,usa,usa
2138,usa,usa
2139,usa,usa
2140,canada,usa
2141,usa,usa
2142,usa,usa
2143,usa,usa
2144,usa,usa
2145,west-germany,usa
2146,usa,usa
2147,usa,usa
2148,japan,japan
2149,usa,usa
2150,usa,usa
2151,usa,usa
2152,usa,usa
2153,usa,usa
2154,usa,usa
2155,usa,usa
2156,uk,uk
2157,usa,usa
2158,usa,usa
2159,usa,usa
2160,usa,usa
2161,canada,canada
2162,usa,usa
2163,usa,usa
2164,usa,usa
2165,usa,usa
2166,canada,canada
2167,usa,usa
2168,uk,japan
2169,uk,uk
2170,west-germany,usa
2171,usa,usa
2172,uk,uk
2173,usa,usa
2174,usa,usa
2175,usa,usa
2176,usa,usa
2177,usa,usa
2178,usa,usa
2179,uk,uk
2180,usa,usa
2181,usa,usa
2182,uk,usa
2183,usa,usa
2184,usa,usa
2185,usa,usa
2186,usa,usa
2187,usa,usa
2188,usa,usa
2189,france,usa
2190,usa,usa
2191,usa,usa
2192,uk,usa
2193,usa,usa
2194,usa,usa
2195,uk,uk
2196,usa,usa
2197,usa,usa
2198,usa,usa
2199,japan,usa
2200,usa,usa
2201,france,france
2202,usa,usa
2203,uk,uk
2204,usa,usa
2205,uk,uk
2206,usa,usa
2207,usa,usa
2208,usa,usa
2209,usa,usa
2210,usa,usa
2211,usa,usa
2212,usa,usa
2213,usa,usa
2214,usa,usa
2215,usa,usa
2216,usa,usa
2217,usa,usa
2218,usa,usa
2219,usa,usa
2220,usa,usa
2221,usa,usa
2222,usa,usa
2223,canada,usa
2224,canada,usa
2225,canada,usa
2226,usa,usa
2227,usa,usa
2228,usa,usa
2229,japan,japan
2230,usa,usa
2231,canada,usa
2232,usa,usa
2233,canada,usa
2234,usa,usa
2235,usa,usa
2236,usa,usa
2237,usa,usa
2238,canada,usa
2239,usa,canada
2240,usa,usa
2241,usa,west-germany
2242,usa,usa
2243,usa,usa
2244,canada,usa
2245,usa,usa
2246,canada,usa
2247,usa,usa
2248,usa,usa
2249,usa,usa
2250,usa,usa
2251,usa,usa
2252,usa,usa
2253,usa,usa
2254,usa,usa
2255,usa,usa
2256,usa,usa
2257,usa,usa
2258,usa,usa
2259,usa,usa
2260,usa,usa
2261,usa,usa
2262,usa,usa
2263,usa,usa
2264,usa,usa
2265,usa,usa
2266,usa,usa
2267,usa,usa
2268,usa,usa
2269,usa,usa
2270,usa,usa
2271,uk,usa
2272,usa,usa
2273,usa,usa
2274,usa,usa
2275,usa,usa
2276,usa,usa
2277,usa,usa
2278,usa,usa
2279,uk,uk
2280,canada,canada
2281,usa,usa
2282,usa,usa
2283,canada,canada
2284,usa,usa
2285,usa,usa
2286,usa,usa
2287,usa,uk
2288,usa,usa
2289,usa,usa
2290,usa,usa
2291,usa,usa
2292,usa,usa
2293,usa,usa
2294,usa,usa
2295,usa,usa
2296,usa,usa
2297,usa,usa
2298,usa,usa
2299,usa,west-germany
2300,usa,usa
2301,usa,usa
2302,usa,usa
2303,usa,usa
2304,usa,usa
2305,usa,usa
2306,usa,usa
2307,usa,usa
2308,usa,usa
2309,japan,japan
2310,canada,usa
2311,uk,usa
2312,usa,usa
2313,usa,usa
2314,usa,usa
2315,usa,usa
2316,usa,usa
2317,usa,usa
2318,canada,canada
2319,usa,usa
2320,uk,uk
2321,uk,uk
2322,usa,usa
2323,france,france
2324,usa,usa
2325,usa,usa
2326,usa,usa
2327,west-germany,usa
2328,usa,usa
2329,japan,japan
2330,usa,usa
2331,uk,usa
2332,japan,japan
2333,canada,usa
2334,usa,usa
2335,usa,usa
2336,usa,usa
2337,usa,usa
2338,west-germany,west-germany
2339,canada,usa
2340,usa,usa
2341,usa,usa
2342,usa,usa
2343,usa,usa
2344,usa,usa
2345,usa,usa
2346,usa,usa
2347,west-germany,usa
2348,usa,usa
2349,japan,usa
2350,japan,japan
2351,usa,usa
2352,usa,usa
2353,usa,usa
2354,usa,usa
2355,usa,usa
2356,usa,usa
2357,usa,usa
2358,uk,uk
2359,usa,usa
2360,usa,usa
2361,usa,usa
2362,usa,usa
2363,canada,canada
2364,west-germany,usa
2365,usa,uk
2366,usa,west-germany
2367,usa,usa
2368,usa,usa
2369,usa,canada
2370,usa,usa
2371,usa,usa
2372,usa,canada
2373,usa,usa
2374,usa,usa
2375,usa,usa
2376,usa,usa
2377,usa,usa
2378,usa,usa
2379,usa,usa
2380,japan,usa
2381,usa,usa
2382,usa,usa
2383,usa,usa
2384,usa,usa
2385,usa,usa
2386,usa,usa
2387,usa,usa
2388,usa,usa
2389,usa,usa
2390,canada,usa
2391,usa,usa
2392,usa,usa
2393,usa,usa
2394,canada,usa
2395,usa,usa
2396,usa,usa
2397,usa,usa
2398,west-germany,usa
2399,usa,usa
2400,usa,usa
2401,usa,usa
2402,usa,usa
2403,usa,usa
2404,uk,uk
2405,usa,usa
2406,usa,usa
2407,usa,usa
2408,usa,usa
2409,japan,usa
2410,usa,usa
2411,usa,usa
2412,usa,usa
2413,canada,usa
2414,usa,usa
2415,usa,usa
2416,usa,usa
2417,uk,usa
2418,france,usa
2419,canada,usa
2420,usa,uk
2421,usa,usa
2422,usa,usa
2423,usa,usa
2424,usa,usa
2425,west-germany,west-germany
2426,usa,usa
2427,uk,usa
2428,usa,usa
2429,canada,canada
2430,usa,usa
2431,usa,usa
2432,canada,usa
2433,usa,usa
2434,uk,uk
2435,usa,usa
2436,usa,usa
2437,usa,usa
2438,usa,usa
2439,usa,usa
2440,usa,usa
2441,usa,usa
2442,usa,usa
2443,usa,usa
2444,usa,usa
2445,usa,usa
2446,japan,japan
2447,usa,usa
2448,usa,usa
2449,usa,usa
2450,usa,usa
2451,usa,usa
2452,west-germany,west-germany
2453,usa,usa
2454,usa,usa
2455,usa,usa
2456,usa,usa
2457,usa,usa
2458,usa,usa
2459,usa,usa
2460,usa,usa
2461,usa,usa
2462,japan,japan
2463,usa,usa
2464,usa,usa
2465,usa,usa
2466,uk,uk
2467,usa,usa
2468,uk,japan
2469,usa,usa
2470,usa,usa
2471,usa,usa
2472,usa,usa
2473,usa,usa
2474,usa,usa
2475,uk,uk
2476,usa,usa
2477,usa,usa
2478,usa,usa
2479,usa,usa
2480,usa,usa
2481,usa,usa
2482,usa,usa
2483,usa,usa
2484,canada,usa
2485,usa,usa
2486,usa,usa
2487,usa,usa
2488,usa,usa
2489,usa,usa
2490,canada,usa
2491,usa,usa
2492,uk,uk
2493,usa,usa
2494,usa,usa
2495,usa,usa
2496,usa,usa
2497,usa,usa
2498,usa,usa
2499,canada,canada
2500,canada,canada
2501,usa,usa
2502,usa,usa
2503,usa,usa
2504,canada,usa
2505,uk,usa
2506,usa,usa
2507,usa,usa
2508,usa,usa
2509,usa,usa
2510,usa,usa
2511,usa,usa
2512,usa,usa
2513,usa,usa
2514,usa,usa
2515,uk,usa
2516,usa,usa
2517,canada,japan
2518,usa,usa
2519,usa,usa
2520,usa,usa
2521,usa,usa
2522,usa,usa
2523,usa,usa
2524,usa,usa
2525,usa,usa
2526,canada,usa
2527,usa,usa
2528,usa,usa
2529,usa,usa
2530,usa,usa
2531,uk,uk
2532,usa,usa
2533,usa,usa
2534,usa,usa
2535,usa,usa
2536,usa,usa
2537,usa,usa
2538,uk,uk
2539,usa,usa
2540,japan,japan
2541,usa,usa
2542,usa,usa
2543,usa,usa
2544,usa,usa
2545,canada,usa
2546,usa,usa
2547,usa,usa
2548,usa,usa
2549,usa,usa
2550,usa,usa
2551,usa,usa
2552,usa,usa
2553,usa,usa
2554,canada,usa
2555,usa,usa
2556,usa,usa
2557,usa,uk
2558,usa,usa
2559,usa,usa
2560,usa,usa
2561,usa,usa
2562,usa,usa
2563,usa,usa
2564,uk,uk
2565,uk,uk
2566,usa,usa
2567,usa,usa
2568,usa,usa
2569,usa,usa
2570,canada,usa
2571,usa,usa
2572,usa,usa
2573,usa,usa
2574,usa,usa
2575,usa,usa
2576,usa,usa
2577,usa,usa
2578,usa,usa
2579,usa,usa
2580,usa,usa
2581,usa,usa
2582,uk,uk
2583,usa,usa
2584,canada,usa
2585,usa,usa
2586,usa,usa
2587,usa,usa
2588,usa,usa
2589,usa,usa
2590,usa,usa
2591,usa,usa
2592,usa,usa
2593,usa,usa
2594,usa,usa
2595,usa,usa
2596,usa,usa
2597,usa,usa
2598,usa,usa
2599,usa,usa
2600,usa,usa
2601,west-germany,west-germany
2602,usa,usa
2603,usa,usa
2604,usa,usa
2605,usa,usa
2606,canada,usa
2607,usa,usa
2608,usa,usa
2609,west-germany,west-germany
2610,uk,usa
2611,usa,usa
2612,canada,usa
2613,usa,usa
2614,usa,usa
2615,usa,usa
2616,usa,usa
2617,usa,usa
2618,usa,usa
2619,usa,usa
2620,canada,usa
2621,usa,usa
2622,japan,japan
2623,uk,uk
2624,usa,usa
2625,usa,canada
2626,usa,usa
2627,usa,usa
2628,usa,usa
2629,france,usa
2630,usa,usa
2631,usa,usa
2632,usa,usa
2633,usa,usa
2634,usa,usa
2635,uk,uk
2636,usa,usa
2637,usa,usa
2638,usa,usa
2639,usa,usa
2640,usa,usa
2641,uk,usa
2642,france,usa
2643,canada,usa
2644,west-germany,west-germany
2645,usa,usa
2646,usa,usa
2647,usa,usa
2648,usa,usa
2649,usa,usa
2650,usa,usa
2651,usa,usa
2652,france,usa
2653,usa,usa
2654,usa,usa
2655,usa,usa
2656,uk,usa
2657,usa,usa
2658,usa,usa
2659,usa,usa
2660,usa,usa
2661,usa,usa
2662,usa,usa
2663,usa,usa
2664,usa,usa
2665,usa,usa
2666,usa,usa
2667,usa,usa
2668,usa,usa
2669,usa,usa
2670,usa,usa
2671,usa,usa
2672,uk,japan
2673,france,uk
2674,usa,usa
2675,usa,usa
2676,usa,usa
2677,usa,usa
2678,uk,usa
2679,usa,usa
2680,usa,usa
2681,france,japan
2682,usa,usa
2683,japan,japan
2684,usa,usa
2685,usa,usa
2686,usa,usa
2687,usa,usa
2688,usa,usa
2689,usa,usa
2690,usa,usa
2691,usa,usa
2692,usa,usa
2693,usa,usa
2694,usa,usa
2695,usa,usa
2696,canada,canada
2697,usa,usa
2698,usa,usa
2699,usa,usa
2700,usa,usa
2701,canada,usa
2702,france,france
2703,usa,usa
2704,uk,usa
2705,usa,usa
2706,usa,usa
2707,uk,uk
2708,uk,uk
2709,usa,usa
2710,usa,usa
2711,japan,japan
2712,usa,usa
2713,usa,usa
2714,usa,usa
2715,japan,japan
2716,usa,usa
2717,usa,usa
2718,usa,usa
2719,usa,usa
2720,canada,canada
2721,usa,usa
2722,usa,usa
2723,usa,usa
2724,usa,usa
2725,usa,usa
2726,usa,usa
2727,usa,usa
2728,usa,usa
2729,usa,usa
2730,usa,usa
2731,canada,usa
2732,usa,usa
2733,usa,usa
2734,usa,usa
2735,usa,usa
2736,uk,usa
2737,usa,usa
2738,usa,usa
2739,usa,west-germany
2740,usa,usa
2741,usa,usa
2742,usa,usa
2743,usa,usa
2744,usa,usa
2745,usa,usa
2746,canada,usa
2747,usa,usa
2748,usa,usa
2749,usa,usa
2750,usa,usa
2751,usa,usa
2752,usa,usa
2753,usa,usa
2754,usa,usa
2755,uk,usa
2756,canada,usa
2757,usa,usa
2758,usa,usa
2759,usa,usa
2760,usa,usa
2761,usa,usa
2762,west-germany,west-germany
2763,usa,usa
2764,usa,usa
2765,usa,usa
2766,uk,usa
2767,west-germany,usa
2768,usa,usa
2769,usa,usa
2770,usa,usa
2771,usa,usa
2772,uk,uk
2773,usa,usa
2774,japan,japan
2775,usa,usa
2776,usa,usa
2777,usa,usa
2778,usa,usa
2779,usa,usa
2780,usa,usa
2781,usa,usa
2782,canada,canada
2783,usa,usa
2784,usa,usa
2785,usa,usa
2786,japan,japan
2787,usa,usa
2788,usa,usa
2789,usa,usa
2790,usa,usa
2791,usa,usa
2792,usa,usa
2793,usa,usa
2794,usa,usa
2795,usa,usa
2796,canada,canada
2797,usa,usa
2798,usa,usa
2799,usa,usa
2800,usa,usa
2801,usa,usa
2802,usa,usa
2803,usa,usa
2804,usa,usa
2805,usa,usa
2806,usa,usa
2807,usa,usa
2808,usa,usa
2809,usa,usa
2810,usa,usa
2811,canada,usa
2812,usa,usa
2813,usa,usa
2814,usa,usa
2815,usa,usa
2816,usa,usa
2817,japan,usa
2818,uk,uk
2819,usa,usa
2820,usa,usa
2821,canada,canada
2822,usa,usa
2823,usa,usa
2824,usa,usa
2825,usa,usa
2826,usa,usa
2827,usa,usa
2828,usa,usa
2829,usa,usa
2830,usa,usa
2831,usa,usa
2832,west-germany,usa
2833,usa,usa
2834,japan,france
2835,usa,usa
2836,uk,uk
2837,canada,usa
2838,usa,usa
2839,usa,usa
2840,usa,usa
2841,usa,usa
2842,usa,usa
2843,usa,usa
2844,usa,usa
2845,usa,usa
2846,canada,usa
2847,west-germany,west-germany
2848,usa,usa
2849,usa,usa
2850,usa,usa
2851,usa,usa
2852,usa,usa
2853,usa,usa
2854,usa,usa
2855,usa,usa
2856,usa,usa
2857,usa,usa
2858,usa,usa
2859,usa,usa
2860,usa,usa
2861,west-germany,usa
2862,uk,uk
2863,usa,usa
2864,usa,usa
2865,uk,uk
2866,west-germany,usa
2867,usa,usa
2868,canada,canada
2869,usa,usa
2870,usa,usa
2871,canada,usa
2872,usa,usa
2873,usa,usa
2874,usa,usa
2875,usa,usa
2876,usa,usa
2877,uk,uk
2878,japan,japan
2879,canada,canada
2880,usa,usa
2881,usa,usa
2882,usa,usa
2883,usa,usa
2884,usa,usa
2885,canada,usa
2886,usa,usa
2887,france,france
2888,usa,usa
2889,usa,usa
2890,usa,usa
2891,canada,canada
2892,usa,usa
2893,usa,usa
2894,usa,usa
2895,usa,usa
2896,usa,usa
2897,usa,usa
2898,canada,usa
2899,usa,usa
2900,usa,usa
2901,usa,usa
2902,usa,usa
2903,canada,usa
2904,usa,usa
2905,usa,usa
2906,france,usa
2907,japan,usa
2908,france,france
2909,usa,usa
2910,japan,usa
2911,usa,usa
2912,usa,usa
2913,usa,usa
2914,usa,usa
2915,canada,usa
2916,canada,usa
2917,usa,usa
2918,usa,usa
2919,usa,usa
2920,usa,usa
2921,usa,usa
2922,usa,usa
2923,usa,usa
2924,japan,japan
2925,uk,uk
2926,usa,usa
2927,usa,usa
2928,japan,usa
2929,usa,usa
2930,usa,usa
2931,usa,usa
2932,canada,uk
2933,usa,usa
2934,usa,usa
2935,usa,usa
2936,usa,usa
2937,uk,uk
2938,usa,usa
2939,uk,usa
2940,usa,usa
2941,usa,usa
2942,usa,usa
2943,usa,usa
2944,usa,usa
2945,uk,uk
2946,uk,usa
2947,usa,usa
2948,usa,usa
2949,usa,usa
2950,canada,usa
2951,usa,usa
2952,usa,usa
2953,uk,japan
2954,usa,usa
2955,usa,usa
2956,usa,usa
2957,usa,japan
2958,usa,usa
2959,usa,usa
2960,usa,usa
2961,usa,usa
2962,usa,usa
2963,west-germany,usa
2964,usa,usa
2965,usa,usa
2966,usa,usa
2967,japan,japan
2968,usa,usa
2969,japan,usa
2970,uk,uk
2971,usa,usa
2972,usa,usa
2973,usa,usa
2974,west-germany,usa
2975,usa,usa
2976,usa,canada
2977,usa,usa
2978,usa,usa
2979,usa,usa
2980,usa,usa
2981,usa,usa
2982,canada,usa
2983,usa,usa
2984,usa,usa
2985,usa,usa
2986,usa,usa
2987,usa,usa
2988,usa,usa
2989,usa,usa
2990,usa,usa
2991,usa,usa
2992,usa,usa
2993,usa,usa
2994,usa,usa
2995,usa,usa
2996,japan,usa
2997,uk,usa
2998,usa,usa
2999,usa,usa
3000,usa,usa
3001,usa,usa
3002,japan,usa
3003,usa,usa
3004,usa,usa
3005,canada,usa
3006,usa,usa
3007,canada,usa
3008,usa,usa
3009,usa,usa
3010,usa,usa
3011,usa,usa
3012,japan,japan
3013,usa,usa
3014,usa,usa
3015,west-germany,usa
3016,canada,usa
3017,usa,usa
3018,france,france
3019,usa,usa
3020,usa,usa
3021,canada,canada
3022,usa,usa
3023,usa,usa
3024,uk,usa
3025,usa,usa
3026,japan,japan
3027,usa,usa
3028,usa,usa
3029,usa,usa
3030,usa,usa
3031,usa,usa
3032,usa,usa
3033,usa,usa
3034,usa,usa
3035,usa,usa
3036,usa,usa
3037,canada,canada
3038,usa,usa
3039,usa,usa
3040,usa,usa
3041,usa,usa
3042,usa,usa
3043,usa,usa
3044,usa,usa
3045,usa,usa
3046,usa,usa
3047,uk,uk
3048,usa,usa
3049,usa,usa
3050,uk,uk
3051,usa,usa
3052,usa,usa
3053,usa,usa
3054,usa,usa
3055,uk,usa
3056,usa,usa
3057,usa,usa
3058,usa,usa
3059,canada,usa
3060,canada,canada
3061,usa,usa
3062,japan,usa
3063,usa,usa
3064,usa,usa
3065,usa,usa
3066,usa,usa
3067,usa,usa
3068,usa,usa
3069,japan,usa
3070,usa,usa
3071,usa,usa
3072,usa,usa
3073,usa,usa
3074,usa,usa
3075,usa,usa
3076,usa,usa
3077,usa,usa
3078,usa,usa
3079,usa,usa
3080,usa,usa
3081,france,usa
3082,usa,usa
3083,canada,canada
3084,usa,usa
3085,usa,usa
3086,usa,usa
3087,usa,usa
3088,usa,usa
3089,uk,uk
3090,west-germany,usa
3091,usa,usa
3092,france,france
3093,usa,usa
3094,usa,usa
3095,usa,usa
3096,usa,usa
3097,uk,uk
3098,usa,usa
3099,usa,usa
3100,usa,usa
3101,canada,canada
3102,usa,usa
3103,usa,usa
3104,usa,usa
3105,japan,usa
3106,canada,usa
3107,usa,usa
3108,usa,usa
3109,canada,usa
3110,usa,usa
3111,usa,usa
3112,usa,usa
3113,usa,usa
3114,japan,west-germany
3115,usa,usa
3116,usa,usa
3117,usa,usa
3118,usa,usa
3119,usa,usa
3120,usa,usa
3121,usa,usa
3122,usa,usa
3123,usa,usa
3124,usa,usa
3125,usa,usa
3126,usa,usa
3127,canada,usa
3128,usa,usa
3129,usa,usa
3130,uk,usa
3131,usa,usa
3132,usa,usa
3133,usa,usa
3134,usa,usa
3135,uk,uk
3136,usa,usa
3137,usa,usa
3138,usa,usa
3139,usa,usa
3140,usa,usa
3141,usa,usa
3142,usa,usa
3143,west-germany,west-germany
3144,usa,usa
3145,usa,usa
3146,usa,usa
3147,uk,uk
3148,usa,usa
3149,usa,usa
3150,uk,uk
3151,usa,usa
3152,canada,usa
3153,usa,usa
3154,usa,usa
3155,usa,usa
3156,usa,usa
3157,usa,usa
3158,canada,canada
3159,canada,usa
3160,usa,usa
3161,usa,usa
3162,usa,usa
3163,usa,usa
3164,usa,usa
3165,usa,usa
3166,usa,usa
3167,usa,usa
3168,usa,usa
3169,usa,usa
3170,usa,usa
3171,usa,usa
3172,canada,usa
3173,usa,usa
3174,usa,usa
3175,usa,usa
3176,usa,usa
3177,japan,japan
3178,usa,usa
3179,usa,usa
3180,uk,uk
3181,usa,usa
3182,usa,usa
3183,usa,uk
3184,usa,usa
3185,usa,usa
3186,usa,usa
3187,usa,usa
3188,usa,usa
3189,usa,usa
3190,usa,usa
3191,uk,uk
3192,west-germany,usa
3193,uk,uk
3194,usa,usa
3195,canada,canada
3196,usa,usa
3197,usa,usa
3198,uk,uk
3199,usa,usa
3200,usa,usa
3201,usa,usa
3202,usa,usa
3203,usa,usa
