Sample index,Actual category,Classification result
1660,usa,usa
1661,usa,usa
1662,usa,usa
1663,usa,usa
1664,usa,usa
1665,usa,usa
1666,usa,usa
1667,usa,usa
1668,usa,usa
1669,usa,usa
1670,usa,japan
1671,usa,japan
1672,usa,usa
1673,usa,usa
1674,usa,usa
1675,usa,usa
1676,canada,canada
1677,usa,usa
1678,usa,usa
1679,usa,usa
1680,usa,usa
1681,usa,usa
1682,usa,usa
1683,usa,usa
1684,usa,usa
1685,usa,usa
1686,usa,usa
1687,usa,usa
1688,usa,usa
1689,usa,usa
1690,canada,usa
1691,canada,usa
1692,usa,usa
1693,canada,canada
1694,usa,usa
1695,usa,usa
1696,usa,usa
1697,canada,usa
1698,canada,usa
1699,usa,usa
1700,usa,usa
1701,usa,usa
1702,usa,usa
1703,usa,usa
1704,usa,usa
1705,usa,usa
1706,usa,usa
1707,usa,usa
1708,usa,usa
1709,usa,usa
1710,usa,usa
1711,usa,usa
1712,usa,usa
1713,japan,japan
1714,japan,usa
1715,japan,usa
1716,japan,japan
1717,japan,usa
1718,japan,japan
1719,japan,japan
1720,japan,japan
1721,west-germany,west-germany
1722,japan,japan
1723,uk,usa
1724,west-germany,usa
1725,uk,uk
1726,japan,japan
1727,japan,japan
1728,uk,usa
1729,japan,japan
1730,japan,japan
1731,west-germany,west-germany
1732,uk,usa
1733,japan,usa
1734,uk,usa
1735,west-germany,west-germany
1736,west-germany,usa
1737,west-germany,usa
1738,west-germany,usa
1739,usa,usa
1740,usa,usa
1741,usa,usa
1742,usa,usa
1743,usa,usa
1744,usa,usa
1745,usa,usa
1746,usa,usa
1747,usa,usa
1748,uk,uk
1749,uk,usa
1750,usa,usa
1751,usa,usa
1752,usa,usa
1753,usa,usa
1754,usa,usa
1755,usa,usa
1756,usa,usa
1757,usa,usa
1758,usa,usa
1759,usa,usa
1760,usa,usa
1761,usa,usa
1762,uk,uk
1763,usa,usa
1764,usa,usa
1765,usa,usa
1766,west-germany,west-germany
1767,usa,usa
1768,usa,usa
1769,usa,usa
1770,usa,usa
1771,usa,usa
1772,usa,usa
1773,usa,usa
1774,usa,usa
1775,usa,usa
1776,usa,usa
1777,usa,usa
1778,usa,usa
1779,usa,usa
1780,usa,usa
1781,usa,usa
1782,usa,usa
1783,usa,usa
1784,usa,usa
1785,usa,usa
1786,usa,usa
1787,usa,usa
1788,usa,usa
1789,usa,usa
1790,west-germany,usa
1791,usa,usa
1792,usa,usa
1793,usa,usa
1794,usa,usa
1795,usa,usa
1796,usa,usa
1797,usa,usa
1798,usa,usa
1799,usa,usa
1800,canada,usa
1801,usa,usa
1802,canada,usa
1803,usa,usa
1804,usa,usa
1805,usa,usa
1806,usa,usa
1807,usa,usa
1808,usa,usa
1809,usa,usa
1810,usa,usa
1811,usa,usa
1812,usa,usa
1813,usa,usa
1814,usa,usa
1815,usa,usa
1816,canada,usa
1817,usa,usa
1818,usa,usa
1819,usa,usa
1820,usa,usa
1821,usa,usa
1822,uk,uk
1823,usa,usa
1824,usa,usa
1825,usa,usa
1826,usa,usa
1827,usa,usa
1828,usa,usa
1829,usa,usa
1830,usa,usa
1831,usa,usa
1832,usa,usa
1833,usa,usa
1834,usa,usa
1835,usa,usa
1836,usa,usa
1837,usa,usa
1838,usa,usa
1839,usa,usa
1840,usa,usa
1841,usa,usa
1842,usa,usa
1843,usa,usa
1844,usa,usa
1845,usa,usa
1846,usa,usa
1847,usa,usa
1848,usa,usa
1849,usa,usa
1850,usa,usa
1851,usa,usa
1852,usa,usa
1853,usa,usa
1854,usa,usa
1855,usa,usa
1856,usa,usa
1857,usa,usa
1858,usa,usa
1859,usa,usa
1860,usa,usa
1861,usa,usa
1862,usa,usa
1863,usa,usa
1864,usa,usa
1865,usa,usa
1866,usa,usa
1867,usa,usa
1868,usa,usa
1869,usa,usa
1870,usa,usa
1871,usa,usa
1872,usa,usa
1873,usa,usa
1874,canada,canada
1875,usa,usa
1876,usa,usa
1877,usa,usa
1878,usa,usa
1879,usa,usa
1880,usa,usa
1881,usa,usa
1882,canada,usa
1883,usa,usa
1884,usa,usa
1885,usa,usa
1886,usa,usa
1887,usa,usa
1888,canada,usa
1889,usa,usa
1890,usa,usa
1891,usa,usa
1892,usa,usa
1893,usa,usa
1894,usa,usa
1895,usa,usa
1896,usa,usa
1897,west-germany,usa
1898,usa,usa
1899,canada,usa
1900,canada,usa
1901,usa,usa
1902,usa,usa
1903,usa,usa
1904,usa,usa
1905,usa,usa
1906,usa,usa
1907,usa,usa
1908,usa,usa
1909,usa,usa
1910,usa,usa
1911,usa,usa
1912,usa,usa
1913,usa,usa
1914,usa,usa
1915,usa,usa
1916,usa,usa
1917,usa,usa
1918,usa,usa
1919,usa,usa
1920,usa,usa
1921,usa,usa
1922,usa,usa
1923,canada,canada
1924,usa,usa
1925,usa,usa
1926,usa,usa
1927,usa,usa
1928,usa,usa
1929,usa,usa
1930,usa,usa
1931,usa,usa
1932,usa,usa
1933,usa,usa
1934,usa,usa
1935,usa,usa
1936,usa,usa
1937,usa,usa
1938,usa,usa
1939,usa,usa
1940,usa,usa
1941,usa,usa
1942,usa,usa
1943,usa,usa
1944,canada,usa
1945,usa,usa
1946,usa,usa
1947,usa,usa
1948,west-germany,usa
1949,usa,usa
1950,usa,usa
1951,usa,usa
1952,usa,usa
1953,canada,canada
1954,usa,usa
1955,usa,usa
1956,usa,usa
1957,usa,canada
1958,uk,usa
1959,usa,usa
1960,usa,usa
1961,usa,usa
1962,uk,uk
1963,usa,usa
1964,usa,usa
1965,usa,usa
1966,usa,usa
1967,usa,usa
1968,usa,usa
1969,usa,usa
1970,usa,usa
1971,usa,usa
1972,usa,usa
1973,usa,usa
1974,usa,usa
1975,usa,usa
1976,usa,usa
1977,uk,usa
1978,usa,usa
1979,usa,usa
1980,usa,usa
1981,usa,usa
1982,usa,usa
1983,usa,usa
1984,usa,usa
1985,usa,usa
1986,usa,usa
1987,usa,usa
1988,usa,usa
1989,usa,usa
1990,usa,usa
1991,usa,usa
1992,usa,usa
1993,usa,usa
1994,usa,usa
1995,usa,usa
1996,usa,usa
1997,usa,usa
1998,usa,usa
1999,usa,usa
2000,usa,usa
2001,usa,usa
2002,usa,usa
2003,usa,usa
2004,usa,usa
2005,usa,usa
2006,usa,usa
2007,usa,usa
2008,usa,usa
2009,usa,usa
2010,uk,uk
2011,usa,usa
2012,usa,usa
2013,usa,usa
2014,usa,usa
2015,usa,usa
2016,usa,usa
2017,usa,usa
2018,usa,usa
2019,usa,usa
2020,usa,west-germany
2021,usa,usa
2022,usa,usa
2023,usa,usa
2024,usa,usa
2025,usa,usa
2026,usa,usa
2027,usa,usa
2028,usa,usa
2029,usa,usa
2030,usa,usa
2031,usa,usa
2032,usa,usa
2033,usa,usa
2034,usa,usa
2035,usa,usa
2036,usa,usa
2037,usa,usa
2038,usa,west-germany
2039,usa,usa
2040,usa,usa
2041,usa,usa
2042,usa,usa
2043,usa,usa
2044,usa,usa
2045,usa,usa
2046,usa,usa
2047,usa,usa
2048,usa,usa
2049,usa,usa
2050,usa,usa
2051,usa,usa
2052,usa,usa
2053,usa,usa
2054,usa,usa
2055,usa,usa
2056,usa,usa
2057,usa,usa
2058,usa,usa
2059,usa,usa
2060,usa,usa
2061,usa,usa
2062,usa,usa
2063,usa,west-germany
2064,usa,usa
2065,usa,usa
2066,usa,usa
2067,usa,usa
2068,usa,usa
2069,usa,usa
2070,usa,usa
2071,usa,usa
2072,usa,usa
2073,usa,usa
2074,usa,usa
2075,usa,usa
2076,usa,usa
2077,usa,usa
2078,usa,usa
2079,usa,usa
2080,usa,usa
2081,usa,usa
2082,usa,usa
2083,usa,usa
2084,usa,usa
2085,usa,usa
2086,usa,usa
2087,usa,usa
2088,usa,usa
2089,usa,usa
2090,west-germany,usa
2091,usa,usa
2092,west-germany,usa
2093,uk,uk
2094,usa,usa
2095,usa,usa
2096,usa,usa
2097,usa,usa
2098,usa,usa
2099,usa,usa
2100,usa,france
2101,usa,usa
2102,usa,usa
2103,usa,usa
2104,usa,usa
2105,usa,usa
2106,usa,usa
2107,usa,usa
2108,usa,usa
2109,usa,usa
2110,canada,usa
2111,usa,usa
2112,usa,usa
2113,usa,usa
2114,usa,usa
2115,usa,usa
2116,usa,usa
2117,usa,usa
2118,usa,usa
2119,usa,usa
2120,usa,usa
2121,usa,usa
2122,usa,usa
2123,usa,usa
2124,usa,usa
2125,usa,usa
2126,usa,usa
2127,usa,usa
2128,france,usa
2129,usa,usa
2130,usa,usa
2131,usa,usa
2132,usa,usa
2133,usa,usa
2134,usa,usa
2135,usa,usa
2136,usa,usa
2137,usa,usa
2138,usa,usa
2139,usa,usa
2140,usa,usa
2141,usa,usa
2142,usa,usa
2143,usa,usa
2144,usa,usa
2145,canada,usa
2146,usa,usa
2147,usa,usa
2148,usa,usa
2149,usa,usa
2150,usa,usa
2151,usa,usa
2152,usa,usa
2153,usa,usa
2154,usa,usa
2155,usa,usa
2156,usa,usa
2157,usa,usa
2158,usa,usa
2159,usa,usa
2160,usa,usa
2161,usa,usa
2162,usa,usa
2163,usa,usa
2164,usa,usa
2165,usa,usa
2166,usa,usa
2167,usa,usa
2168,usa,usa
2169,usa,usa
2170,usa,usa
2171,usa,usa
2172,usa,usa
2173,usa,usa
2174,usa,usa
2175,usa,usa
2176,usa,usa
2177,usa,usa
2178,usa,usa
2179,usa,usa
2180,usa,usa
2181,usa,usa
2182,usa,usa
2183,usa,usa
2184,usa,usa
2185,usa,usa
2186,usa,usa
2187,usa,usa
2188,canada,usa
2189,usa,canada
2190,usa,usa
2191,usa,usa
2192,usa,usa
2193,usa,usa
2194,usa,usa
2195,usa,usa
2196,usa,usa
2197,usa,usa
2198,usa,usa
2199,canada,canada
2200,usa,usa
2201,usa,usa
2202,usa,usa
2203,usa,usa
2204,canada,usa
2205,usa,usa
2206,usa,usa
2207,usa,usa
2208,usa,usa
2209,usa,usa
2210,usa,usa
2211,usa,usa
2212,usa,usa
2213,usa,usa
2214,usa,usa
2215,usa,usa
2216,usa,usa
2217,usa,usa
2218,usa,usa
2219,usa,usa
2220,usa,usa
2221,usa,usa
2222,usa,usa
2223,usa,usa
2224,usa,usa
2225,usa,usa
2226,usa,usa
2227,usa,usa
2228,usa,usa
2229,usa,usa
2230,usa,usa
2231,usa,usa
2232,usa,usa
2233,usa,usa
2234,usa,usa
2235,canada,uk
2236,canada,usa
2237,usa,usa
2238,usa,usa
2239,usa,usa
2240,usa,usa
2241,usa,usa
2242,usa,usa
2243,usa,usa
2244,usa,usa
2245,usa,usa
2246,usa,usa
2247,usa,usa
2248,usa,usa
2249,japan,japan
2250,japan,japan
2251,usa,usa
2252,usa,usa
2253,usa,usa
2254,usa,usa
2255,usa,usa
2256,usa,usa
2257,canada,usa
2258,usa,usa
2259,usa,usa
2260,usa,usa
2261,usa,usa
2262,canada,usa
2263,usa,usa
2264,usa,usa
2265,usa,usa
2266,usa,usa
2267,usa,usa
2268,usa,usa
2269,usa,usa
2270,usa,usa
2271,usa,usa
2272,usa,usa
2273,usa,usa
2274,usa,usa
2275,usa,usa
2276,usa,usa
2277,usa,usa
2278,canada,usa
2279,usa,usa
2280,usa,usa
2281,usa,usa
2282,usa,usa
2283,canada,usa
2284,usa,usa
2285,usa,usa
2286,usa,usa
2287,usa,usa
2288,usa,usa
2289,usa,usa
2290,usa,usa
2291,usa,usa
2292,usa,usa
2293,usa,usa
2294,usa,usa
2295,usa,usa
2296,usa,usa
2297,usa,usa
2298,usa,usa
2299,usa,usa
2300,usa,usa
2301,usa,usa
2302,usa,usa
2303,usa,usa
2304,usa,usa
2305,usa,usa
2306,canada,usa
2307,usa,usa
2308,usa,usa
2309,usa,usa
2310,usa,usa
2311,usa,usa
2312,usa,usa
2313,usa,usa
2314,usa,usa
2315,usa,usa
2316,usa,usa
2317,usa,usa
2318,usa,usa
2319,usa,usa
2320,usa,usa
2321,usa,usa
2322,usa,usa
2323,usa,usa
2324,usa,usa
2325,usa,usa
2326,usa,usa
2327,usa,usa
2328,usa,usa
2329,canada,canada
2330,usa,usa
2331,usa,usa
2332,usa,usa
2333,usa,usa
2334,usa,usa
2335,usa,usa
2336,usa,usa
2337,usa,usa
2338,canada,canada
2339,canada,canada
2340,usa,usa
2341,usa,usa
2342,usa,usa
2343,usa,usa
2344,usa,usa
2345,usa,usa
2346,usa,usa
2347,usa,usa
2348,uk,uk
2349,usa,usa
2350,west-germany,west-germany
2351,usa,usa
2352,usa,usa
2353,usa,usa
2354,usa,usa
2355,usa,usa
2356,usa,usa
2357,usa,usa
2358,usa,usa
2359,usa,usa
2360,usa,usa
2361,usa,usa
2362,usa,usa
2363,usa,usa
2364,usa,usa
2365,usa,usa
2366,usa,usa
2367,usa,usa
2368,usa,usa
2369,usa,usa
2370,usa,usa
2371,usa,usa
2372,usa,usa
2373,usa,usa
2374,usa,usa
2375,usa,usa
2376,usa,usa
2377,usa,usa
2378,usa,usa
2379,usa,usa
2380,usa,usa
2381,usa,usa
2382,usa,usa
2383,usa,usa
2384,usa,usa
2385,usa,usa
2386,usa,usa
2387,usa,usa
2388,usa,usa
2389,usa,usa
2390,usa,usa
2391,usa,usa
2392,usa,usa
2393,usa,usa
2394,usa,usa
2395,usa,usa
2396,canada,usa
2397,usa,usa
2398,usa,usa
2399,usa,usa
2400,usa,usa
2401,usa,usa
2402,usa,usa
2403,usa,usa
2404,usa,usa
2405,usa,usa
2406,usa,usa
2407,usa,usa
2408,usa,usa
2409,uk,usa
2410,usa,usa
2411,france,france
2412,usa,usa
2413,usa,usa
2414,usa,usa
2415,usa,usa
2416,usa,usa
2417,usa,usa
2418,usa,usa
2419,usa,usa
2420,usa,usa
2421,usa,usa
2422,usa,usa
2423,usa,usa
2424,usa,usa
2425,usa,usa
2426,usa,usa
2427,france,france
2428,usa,usa
2429,usa,usa
2430,usa,usa
2431,usa,usa
2432,usa,usa
2433,usa,usa
2434,usa,usa
2435,usa,usa
2436,usa,usa
2437,usa,usa
2438,usa,usa
2439,usa,usa
2440,usa,usa
2441,usa,usa
2442,usa,usa
2443,usa,usa
2444,usa,usa
2445,usa,usa
2446,usa,usa
2447,usa,usa
2448,usa,usa
2449,usa,usa
2450,usa,usa
2451,usa,usa
2452,usa,usa
2453,usa,usa
2454,usa,usa
2455,usa,usa
2456,usa,usa
2457,usa,usa
2458,usa,usa
2459,usa,usa
2460,usa,usa
2461,usa,usa
2462,usa,usa
2463,usa,usa
2464,usa,usa
2465,usa,usa
2466,usa,usa
2467,usa,usa
2468,usa,usa
2469,usa,usa
2470,usa,usa
2471,usa,usa
2472,usa,usa
2473,usa,usa
2474,usa,usa
2475,usa,usa
2476,usa,usa
2477,usa,usa
2478,usa,usa
2479,uk,uk
2480,usa,usa
2481,usa,usa
2482,usa,usa
2483,usa,usa
2484,usa,usa
2485,usa,usa
2486,usa,usa
2487,usa,usa
2488,usa,usa
2489,usa,usa
2490,usa,usa
2491,usa,usa
2492,usa,usa
2493,usa,usa
2494,canada,usa
2495,usa,usa
2496,usa,usa
2497,usa,usa
2498,usa,usa
2499,usa,usa
2500,usa,usa
2501,usa,usa
2502,usa,usa
2503,usa,usa
2504,usa,usa
2505,usa,usa
2506,usa,usa
2507,usa,usa
2508,usa,usa
2509,usa,usa
2510,usa,usa
2511,usa,usa
2512,usa,usa
2513,usa,usa
2514,usa,usa
2515,usa,usa
2516,usa,usa
2517,usa,usa
2518,usa,usa
2519,usa,usa
2520,usa,usa
2521,usa,usa
2522,usa,usa
2523,usa,usa
2524,usa,usa
2525,usa,west-germany
2526,usa,usa
2527,usa,usa
2528,canada,canada
2529,usa,usa
2530,usa,usa
2531,usa,usa
2532,usa,usa
2533,usa,usa
2534,usa,usa
2535,usa,usa
2536,usa,usa
2537,usa,usa
2538,usa,usa
2539,usa,usa
2540,japan,japan
2541,usa,usa
2542,usa,usa
2543,west-germany,usa
2544,usa,usa
2545,usa,usa
2546,usa,usa
2547,usa,usa
2548,usa,usa
2549,usa,usa
2550,usa,usa
2551,usa,usa
2552,usa,usa
2553,usa,usa
2554,usa,usa
2555,usa,usa
2556,usa,usa
2557,usa,usa
2558,usa,usa
2559,usa,usa
2560,usa,usa
2561,west-germany,west-germany
2562,usa,usa
2563,usa,usa
2564,usa,usa
2565,canada,canada
2566,usa,usa
2567,usa,canada
2568,usa,usa
2569,usa,usa
2570,usa,usa
2571,uk,uk
2572,usa,usa
2573,usa,usa
2574,usa,usa
2575,canada,usa
2576,usa,usa
2577,usa,usa
2578,usa,usa
2579,usa,usa
2580,usa,canada
2581,uk,usa
2582,usa,usa
2583,usa,usa
2584,canada,canada
2585,west-germany,usa
2586,usa,usa
2587,canada,canada
2588,usa,usa
2589,usa,usa
2590,usa,usa
2591,usa,usa
2592,usa,usa
2593,usa,usa
2594,usa,usa
2595,usa,usa
2596,usa,usa
2597,usa,usa
2598,usa,usa
2599,usa,usa
2600,usa,usa
2601,usa,usa
2602,usa,usa
2603,usa,usa
2604,usa,usa
2605,usa,usa
2606,usa,usa
2607,usa,usa
2608,usa,usa
2609,usa,usa
2610,usa,usa
2611,usa,usa
2612,usa,usa
2613,usa,usa
2614,usa,usa
2615,usa,usa
2616,usa,usa
2617,usa,usa
2618,usa,usa
2619,usa,usa
2620,usa,usa
2621,usa,usa
2622,usa,usa
2623,usa,usa
2624,usa,usa
2625,usa,usa
2626,usa,usa
2627,usa,usa
2628,usa,usa
2629,usa,usa
2630,usa,usa
2631,usa,usa
2632,usa,usa
2633,usa,usa
2634,usa,usa
2635,usa,usa
2636,usa,usa
2637,usa,usa
2638,usa,usa
2639,usa,usa
2640,usa,usa
2641,usa,usa
2642,usa,usa
2643,usa,usa
2644,usa,usa
2645,usa,usa
2646,usa,usa
2647,usa,usa
2648,usa,usa
2649,usa,usa
2650,usa,usa
2651,usa,usa
2652,usa,usa
2653,usa,usa
2654,usa,usa
2655,usa,usa
2656,west-germany,usa
2657,usa,usa
2658,usa,usa
2659,usa,usa
2660,usa,usa
2661,usa,usa
2662,usa,usa
2663,west-germany,usa
2664,usa,usa
2665,usa,usa
2666,usa,usa
2667,usa,usa
2668,usa,usa
2669,usa,usa
2670,usa,usa
2671,usa,usa
2672,west-germany,usa
2673,uk,usa
2674,japan,usa
2675,west-germany,west-germany
2676,uk,uk
2677,uk,france
2678,uk,uk
2679,uk,usa
2680,japan,japan
2681,japan,japan
2682,japan,usa
2683,japan,japan
2684,japan,japan
2685,france,usa
2686,usa,usa
2687,japan,japan
2688,usa,usa
2689,usa,usa
