Sample index,Actual category,Classification result
1657,usa,usa
1658,usa,usa
1659,usa,usa
1660,usa,usa
1661,usa,usa
1662,usa,usa
1663,usa,usa
1664,usa,usa
1665,usa,usa
1666,usa,usa
1667,usa,usa
1668,usa,usa
1669,usa,usa
1670,usa,usa
1671,usa,usa
1672,usa,usa
1673,usa,usa
1674,usa,usa
1675,usa,usa
1676,usa,usa
1677,usa,usa
1678,usa,usa
1679,usa,usa
1680,usa,usa
1681,usa,usa
1682,canada,usa
1683,usa,usa
1684,usa,usa
1685,usa,usa
1686,usa,usa
1687,usa,usa
1688,usa,usa
1689,usa,usa
1690,usa,usa
1691,usa,usa
1692,usa,usa
1693,usa,usa
1694,usa,usa
1695,usa,usa
1696,france,usa
1697,usa,usa
1698,usa,usa
1699,usa,usa
1700,usa,usa
1701,uk,uk
1702,usa,usa
1703,canada,usa
1704,usa,usa
1705,usa,usa
1706,usa,usa
1707,usa,usa
1708,usa,usa
1709,usa,usa
1710,usa,usa
1711,usa,usa
1712,usa,usa
1713,usa,usa
1714,usa,usa
1715,usa,usa
1716,usa,usa
1717,uk,uk
1718,usa,usa
1719,usa,usa
1720,usa,usa
1721,usa,usa
1722,usa,usa
1723,usa,usa
1724,usa,usa
1725,usa,usa
1726,usa,usa
1727,usa,usa
1728,usa,usa
1729,usa,usa
1730,usa,usa
1731,usa,usa
1732,usa,usa
1733,uk,uk
1734,usa,usa
1735,usa,usa
1736,usa,usa
1737,usa,usa
1738,usa,usa
1739,usa,usa
1740,usa,usa
1741,usa,usa
1742,west-germany,west-germany
1743,usa,usa
1744,usa,usa
1745,uk,uk
1746,usa,usa
1747,usa,usa
1748,japan,japan
1749,usa,usa
1750,usa,usa
1751,usa,usa
1752,canada,usa
1753,usa,usa
1754,usa,uk
1755,usa,usa
1756,usa,usa
1757,usa,usa
1758,usa,usa
1759,japan,japan
1760,usa,usa
1761,usa,usa
1762,usa,usa
1763,usa,usa
1764,usa,usa
1765,usa,usa
1766,west-germany,usa
1767,usa,usa
1768,usa,usa
1769,usa,usa
1770,usa,usa
1771,uk,uk
1772,usa,usa
1773,usa,usa
1774,usa,usa
1775,usa,usa
1776,japan,japan
1777,usa,usa
1778,japan,japan
1779,usa,usa
1780,usa,usa
1781,usa,usa
1782,usa,usa
1783,usa,usa
1784,france,usa
1785,usa,usa
1786,west-germany,west-germany
1787,usa,usa
1788,usa,usa
1789,usa,usa
1790,canada,france
1791,usa,usa
1792,usa,usa
1793,usa,canada
1794,usa,canada
1795,japan,usa
1796,usa,usa
1797,uk,uk
1798,usa,usa
1799,usa,usa
1800,usa,usa
1801,usa,usa
1802,usa,usa
1803,usa,usa
1804,usa,usa
1805,canada,usa
1806,usa,usa
1807,usa,usa
1808,canada,canada
1809,usa,usa
1810,usa,usa
1811,japan,usa
1812,usa,usa
1813,usa,usa
1814,canada,usa
1815,usa,usa
1816,uk,uk
1817,japan,uk
1818,usa,usa
1819,usa,usa
1820,usa,usa
1821,usa,usa
1822,france,france
1823,usa,usa
1824,usa,usa
1825,canada,usa
1826,usa,usa
1827,west-germany,west-germany
1828,uk,uk
1829,usa,usa
1830,usa,usa
1831,usa,usa
1832,usa,usa
1833,usa,usa
1834,usa,usa
1835,usa,usa
1836,usa,canada
1837,usa,usa
1838,usa,usa
1839,usa,usa
1840,usa,canada
1841,usa,canada
1842,usa,usa
1843,canada,canada
1844,uk,usa
1845,usa,usa
1846,usa,usa
1847,west-germany,west-germany
1848,usa,usa
1849,usa,usa
1850,usa,usa
1851,usa,usa
1852,usa,usa
1853,usa,usa
1854,usa,usa
1855,usa,usa
1856,usa,usa
1857,canada,usa
1858,usa,usa
1859,usa,usa
1860,usa,usa
1861,canada,usa
1862,usa,usa
1863,usa,usa
1864,usa,usa
1865,usa,usa
1866,usa,usa
1867,canada,usa
1868,usa,usa
1869,usa,usa
1870,usa,usa
1871,usa,usa
1872,usa,usa
1873,usa,usa
1874,uk,uk
1875,usa,usa
1876,usa,usa
1877,usa,usa
1878,usa,usa
1879,uk,uk
1880,usa,usa
1881,japan,japan
1882,usa,usa
1883,usa,usa
1884,usa,usa
1885,usa,usa
1886,usa,usa
1887,japan,usa
1888,usa,usa
1889,uk,usa
1890,usa,usa
1891,usa,usa
1892,uk,uk
1893,usa,usa
1894,uk,usa
1895,japan,japan
1896,usa,usa
1897,usa,usa
1898,usa,usa
1899,usa,usa
1900,west-germany,usa
1901,usa,usa
1902,usa,usa
1903,usa,usa
1904,usa,usa
1905,usa,usa
1906,usa,usa
1907,usa,usa
1908,usa,usa
1909,usa,usa
1910,west-germany,west-germany
1911,usa,usa
1912,usa,usa
1913,usa,usa
1914,usa,usa
1915,usa,usa
1916,usa,usa
1917,usa,japan
1918,usa,usa
1919,usa,usa
1920,usa,usa
1921,uk,usa
1922,usa,usa
1923,uk,uk
1924,usa,usa
1925,usa,usa
1926,usa,usa
1927,usa,usa
1928,usa,usa
1929,canada,usa
1930,usa,usa
1931,japan,usa
1932,usa,usa
1933,canada,usa
1934,usa,usa
1935,usa,usa
1936,usa,usa
1937,usa,usa
1938,usa,usa
1939,west-germany,west-germany
1940,usa,usa
1941,canada,usa
1942,usa,usa
1943,usa,usa
1944,usa,usa
1945,usa,usa
1946,uk,usa
1947,uk,uk
1948,usa,usa
1949,usa,usa
1950,usa,usa
1951,west-germany,west-germany
1952,japan,usa
1953,usa,usa
1954,usa,usa
1955,usa,usa
1956,usa,usa
1957,usa,usa
1958,usa,usa
1959,uk,usa
1960,usa,usa
1961,usa,usa
1962,usa,usa
1963,uk,uk
1964,usa,uk
1965,canada,usa
1966,usa,usa
1967,usa,usa
1968,west-germany,west-germany
1969,usa,usa
1970,usa,usa
1971,canada,usa
1972,usa,usa
1973,usa,usa
1974,usa,usa
1975,usa,usa
1976,usa,usa
1977,canada,usa
1978,usa,usa
1979,usa,usa
1980,usa,usa
1981,usa,usa
1982,usa,usa
1983,canada,canada
1984,usa,usa
1985,usa,usa
1986,west-germany,uk
1987,usa,usa
1988,usa,usa
1989,usa,usa
1990,usa,usa
1991,usa,usa
1992,usa,usa
1993,japan,japan
1994,usa,usa
1995,usa,usa
1996,usa,japan
1997,usa,usa
1998,usa,usa
1999,japan,japan
2000,usa,usa
2001,usa,usa
2002,usa,usa
2003,usa,usa
2004,usa,usa
2005,usa,usa
2006,usa,usa
2007,usa,usa
2008,usa,usa
2009,usa,usa
2010,usa,usa
2011,usa,usa
2012,usa,usa
2013,usa,usa
2014,uk,uk
2015,usa,usa
2016,usa,usa
2017,usa,usa
2018,canada,usa
2019,canada,usa
2020,usa,usa
2021,usa,usa
2022,usa,usa
2023,usa,usa
2024,uk,uk
2025,canada,usa
2026,usa,usa
2027,usa,usa
2028,usa,usa
2029,usa,usa
2030,usa,usa
2031,usa,usa
2032,usa,usa
2033,usa,usa
2034,usa,usa
2035,usa,usa
2036,usa,usa
2037,usa,usa
2038,usa,usa
2039,uk,usa
2040,usa,usa
2041,usa,usa
2042,usa,usa
2043,usa,usa
2044,usa,usa
2045,usa,usa
2046,usa,usa
2047,usa,usa
2048,usa,usa
2049,usa,usa
2050,usa,usa
2051,usa,usa
2052,usa,usa
2053,usa,usa
2054,usa,usa
2055,uk,uk
2056,usa,usa
2057,usa,usa
2058,uk,uk
2059,usa,usa
2060,usa,usa
2061,usa,usa
2062,usa,usa
2063,japan,japan
2064,usa,usa
2065,usa,usa
2066,usa,usa
2067,usa,usa
2068,usa,usa
2069,usa,usa
2070,france,usa
2071,canada,canada
2072,west-germany,west-germany
2073,japan,japan
2074,usa,usa
2075,usa,usa
2076,usa,usa
2077,usa,usa
2078,uk,uk
2079,usa,usa
2080,usa,usa
2081,usa,usa
2082,usa,usa
2083,usa,usa
2084,usa,usa
2085,usa,usa
2086,west-germany,usa
2087,usa,usa
2088,usa,usa
2089,usa,usa
2090,uk,uk
2091,uk,uk
2092,usa,usa
2093,usa,usa
2094,usa,usa
2095,usa,usa
2096,uk,uk
2097,usa,usa
2098,france,france
2099,usa,usa
2100,west-germany,west-germany
2101,usa,usa
2102,usa,usa
2103,usa,usa
2104,usa,usa
2105,usa,usa
2106,usa,usa
2107,usa,usa
2108,usa,usa
2109,usa,usa
2110,usa,usa
2111,usa,usa
2112,usa,usa
2113,usa,usa
2114,usa,usa
2115,usa,usa
2116,usa,usa
2117,usa,usa
2118,usa,usa
2119,france,france
2120,usa,usa
2121,usa,usa
2122,usa,usa
2123,usa,usa
2124,usa,usa
2125,usa,usa
2126,usa,usa
2127,usa,usa
2128,usa,usa
2129,usa,usa
2130,usa,usa
2131,usa,usa
2132,uk,uk
2133,usa,usa
2134,usa,usa
2135,usa,usa
2136,usa,usa
2137,usa,uk
2138,usa,usa
2139,usa,japan
2140,usa,usa
2141,usa,usa
2142,usa,usa
2143,usa,usa
2144,usa,usa
2145,usa,usa
2146,usa,usa
2147,usa,usa
2148,usa,usa
2149,usa,usa
2150,usa,usa
2151,usa,usa
2152,canada,canada
2153,usa,usa
2154,usa,usa
2155,usa,usa
2156,usa,usa
2157,usa,usa
2158,usa,usa
2159,usa,usa
2160,usa,usa
2161,usa,usa
2162,usa,usa
2163,usa,west-germany
2164,usa,usa
2165,usa,usa
2166,usa,usa
2167,uk,uk
2168,usa,usa
2169,usa,usa
2170,uk,usa
2171,usa,usa
2172,usa,usa
2173,usa,usa
2174,uk,uk
2175,usa,usa
2176,usa,usa
2177,usa,usa
2178,usa,usa
2179,uk,uk
2180,usa,usa
2181,usa,usa
2182,usa,usa
2183,canada,canada
2184,usa,usa
2185,canada,usa
2186,canada,usa
2187,usa,usa
2188,usa,usa
2189,usa,usa
2190,usa,usa
2191,usa,usa
2192,usa,usa
2193,usa,usa
2194,usa,usa
2195,usa,usa
2196,usa,usa
2197,usa,usa
2198,canada,usa
2199,usa,usa
2200,usa,usa
2201,usa,usa
2202,usa,usa
2203,usa,usa
2204,usa,usa
2205,canada,usa
2206,west-germany,usa
2207,usa,usa
2208,usa,usa
2209,usa,usa
2210,uk,uk
2211,usa,usa
2212,usa,usa
2213,usa,usa
2214,usa,usa
2215,usa,usa
2216,west-germany,west-germany
2217,usa,usa
2218,usa,usa
2219,canada,usa
2220,uk,france
2221,usa,usa
2222,usa,usa
2223,usa,usa
2224,canada,usa
2225,uk,uk
2226,usa,usa
2227,usa,usa
2228,usa,usa
2229,usa,usa
2230,usa,usa
2231,canada,canada
2232,usa,usa
2233,usa,usa
2234,usa,usa
2235,usa,usa
2236,usa,usa
2237,uk,uk
2238,usa,usa
2239,france,usa
2240,usa,usa
2241,usa,usa
2242,usa,usa
2243,usa,usa
2244,canada,canada
2245,usa,usa
2246,usa,usa
2247,usa,usa
2248,usa,usa
2249,usa,usa
2250,canada,usa
2251,usa,usa
2252,west-germany,west-germany
2253,canada,usa
2254,usa,usa
2255,uk,uk
2256,usa,usa
2257,usa,usa
2258,usa,usa
2259,usa,usa
2260,usa,usa
2261,usa,usa
2262,uk,uk
2263,usa,usa
2264,usa,usa
2265,japan,japan
2266,usa,usa
2267,usa,usa
2268,canada,canada
2269,usa,usa
2270,usa,usa
2271,usa,usa
2272,usa,usa
2273,usa,usa
2274,usa,usa
2275,usa,usa
2276,usa,usa
2277,west-germany,west-germany
2278,usa,usa
2279,usa,usa
2280,usa,usa
2281,usa,usa
2282,usa,usa
2283,usa,usa
2284,canada,usa
2285,usa,usa
2286,japan,japan
2287,usa,usa
2288,canada,usa
2289,usa,usa
2290,usa,usa
2291,uk,uk
2292,usa,usa
2293,usa,usa
2294,usa,usa
2295,west-germany,usa
2296,usa,usa
2297,usa,usa
2298,france,france
2299,usa,usa
2300,japan,japan
2301,usa,usa
2302,usa,usa
2303,usa,usa
2304,canada,canada
2305,usa,usa
2306,usa,usa
2307,usa,usa
2308,usa,usa
2309,japan,japan
2310,usa,usa
2311,usa,usa
2312,usa,usa
2313,usa,usa
2314,usa,usa
2315,usa,usa
2316,usa,usa
2317,usa,usa
2318,usa,usa
2319,usa,usa
2320,usa,usa
2321,usa,usa
2322,usa,usa
2323,canada,usa
2324,usa,usa
2325,usa,usa
2326,usa,usa
2327,france,usa
2328,usa,usa
2329,uk,uk
2330,usa,usa
2331,usa,usa
2332,usa,usa
2333,usa,usa
2334,usa,usa
2335,usa,usa
2336,usa,usa
2337,usa,usa
2338,japan,japan
2339,usa,usa
2340,usa,usa
2341,usa,usa
2342,canada,canada
2343,usa,usa
2344,usa,usa
2345,canada,usa
2346,usa,usa
2347,usa,usa
2348,usa,usa
2349,usa,usa
2350,usa,usa
2351,usa,usa
2352,canada,usa
2353,usa,usa
2354,usa,usa
2355,usa,usa
2356,usa,usa
2357,usa,usa
2358,usa,usa
2359,usa,usa
2360,usa,usa
2361,canada,usa
2362,usa,usa
2363,usa,usa
2364,usa,usa
2365,usa,usa
2366,usa,usa
2367,canada,usa
2368,japan,japan
2369,uk,usa
2370,usa,usa
2371,canada,usa
2372,usa,usa
2373,usa,usa
2374,usa,usa
2375,usa,usa
2376,usa,usa
2377,usa,usa
2378,usa,usa
2379,usa,usa
2380,usa,usa
2381,usa,usa
2382,usa,usa
2383,usa,usa
2384,uk,uk
2385,usa,usa
2386,west-germany,west-germany
2387,japan,japan
2388,japan,japan
2389,usa,usa
2390,usa,usa
2391,usa,usa
2392,usa,usa
2393,usa,usa
2394,france,france
2395,canada,usa
2396,usa,usa
2397,usa,usa
2398,usa,usa
2399,usa,usa
2400,usa,usa
2401,usa,usa
2402,usa,usa
2403,usa,usa
2404,usa,usa
2405,usa,usa
2406,usa,usa
2407,usa,usa
2408,usa,usa
2409,usa,usa
2410,usa,usa
2411,usa,usa
2412,usa,usa
2413,usa,usa
2414,japan,japan
2415,usa,usa
2416,usa,usa
2417,usa,usa
2418,usa,usa
2419,usa,usa
2420,usa,usa
2421,canada,canada
2422,usa,usa
2423,usa,usa
2424,usa,usa
2425,usa,usa
2426,usa,usa
2427,usa,usa
2428,usa,usa
2429,usa,usa
2430,usa,usa
2431,usa,usa
2432,usa,usa
2433,usa,usa
2434,usa,usa
2435,usa,usa
2436,usa,usa
2437,usa,usa
2438,usa,usa
2439,usa,usa
2440,usa,usa
2441,usa,usa
2442,west-germany,west-germany
2443,usa,usa
2444,usa,usa
2445,usa,usa
2446,canada,canada
2447,japan,japan
2448,usa,usa
2449,usa,usa
2450,usa,usa
2451,usa,usa
2452,west-germany,usa
2453,usa,usa
2454,usa,usa
2455,japan,japan
2456,usa,usa
2457,usa,usa
2458,usa,usa
2459,france,france
2460,france,france
2461,usa,usa
2462,usa,usa
2463,usa,usa
2464,usa,usa
2465,usa,usa
2466,usa,usa
2467,usa,usa
2468,uk,usa
2469,usa,usa
2470,usa,usa
2471,usa,usa
2472,usa,usa
2473,usa,usa
2474,usa,usa
2475,usa,usa
2476,usa,usa
2477,usa,usa
2478,france,france
2479,uk,uk
2480,usa,usa
2481,usa,usa
2482,france,usa
2483,usa,usa
2484,canada,usa
2485,usa,usa
2486,usa,usa
2487,uk,usa
2488,usa,usa
2489,uk,uk
2490,usa,canada
2491,usa,usa
2492,usa,usa
2493,usa,usa
2494,usa,usa
2495,usa,usa
2496,usa,usa
2497,france,usa
2498,usa,usa
2499,usa,usa
2500,usa,usa
2501,usa,usa
2502,usa,usa
2503,usa,usa
2504,usa,usa
2505,usa,canada
2506,usa,usa
2507,japan,japan
2508,usa,usa
2509,usa,usa
2510,usa,usa
2511,usa,usa
2512,usa,usa
2513,usa,usa
2514,uk,uk
2515,usa,usa
2516,usa,usa
2517,canada,usa
2518,usa,usa
2519,usa,usa
2520,france,usa
2521,usa,usa
2522,usa,usa
2523,france,france
2524,usa,usa
2525,usa,usa
2526,usa,usa
2527,usa,usa
2528,usa,usa
2529,usa,usa
2530,usa,usa
2531,usa,usa
2532,usa,usa
2533,usa,usa
2534,usa,usa
2535,usa,usa
2536,usa,usa
2537,usa,usa
2538,usa,usa
2539,usa,usa
2540,japan,japan
2541,usa,usa
2542,usa,usa
2543,west-germany,west-germany
2544,usa,usa
2545,usa,usa
2546,usa,usa
2547,usa,usa
2548,usa,usa
2549,usa,usa
2550,usa,usa
2551,usa,usa
2552,usa,usa
2553,usa,usa
2554,usa,usa
2555,usa,usa
2556,usa,usa
2557,usa,usa
2558,uk,uk
2559,usa,usa
2560,usa,usa
2561,usa,usa
2562,uk,uk
2563,canada,canada
2564,usa,usa
2565,usa,usa
2566,usa,usa
2567,usa,usa
2568,usa,usa
2569,canada,usa
2570,usa,usa
2571,usa,usa
2572,canada,canada
2573,usa,usa
2574,usa,usa
2575,usa,usa
2576,uk,usa
2577,usa,usa
2578,usa,usa
2579,usa,usa
2580,usa,usa
2581,west-germany,usa
2582,usa,usa
2583,canada,canada
2584,usa,usa
2585,usa,usa
2586,usa,usa
2587,usa,usa
2588,usa,usa
2589,usa,usa
2590,usa,usa
2591,usa,usa
2592,usa,usa
2593,uk,usa
2594,usa,usa
2595,usa,usa
2596,usa,usa
2597,usa,usa
2598,usa,usa
2599,usa,usa
2600,usa,usa
2601,usa,usa
2602,usa,usa
2603,usa,usa
2604,usa,usa
2605,usa,usa
2606,usa,usa
2607,usa,usa
2608,usa,usa
2609,usa,usa
2610,west-germany,usa
2611,usa,usa
2612,usa,usa
2613,usa,usa
2614,usa,usa
2615,usa,usa
2616,usa,usa
2617,japan,japan
2618,usa,usa
2619,france,france
2620,usa,usa
2621,usa,usa
2622,usa,usa
2623,usa,usa
2624,usa,usa
2625,usa,usa
2626,usa,usa
2627,usa,usa
2628,usa,usa
2629,usa,usa
2630,usa,usa
2631,usa,usa
2632,west-germany,usa
2633,usa,usa
2634,usa,usa
2635,usa,usa
2636,usa,usa
2637,japan,japan
2638,japan,japan
2639,usa,usa
2640,usa,usa
2641,usa,usa
2642,usa,usa
2643,usa,usa
2644,usa,usa
2645,usa,usa
2646,usa,usa
2647,usa,usa
2648,usa,usa
2649,usa,usa
2650,usa,usa
2651,usa,usa
2652,usa,usa
2653,usa,usa
2654,usa,usa
2655,usa,usa
2656,usa,usa
2657,usa,usa
2658,japan,japan
2659,usa,usa
2660,usa,usa
2661,usa,usa
2662,uk,usa
2663,usa,uk
2664,usa,usa
2665,usa,usa
2666,usa,usa
2667,usa,usa
2668,usa,usa
2669,usa,usa
2670,usa,usa
2671,usa,usa
2672,usa,usa
2673,usa,usa
2674,usa,usa
2675,canada,canada
2676,usa,usa
2677,west-germany,west-germany
2678,usa,usa
2679,usa,usa
2680,usa,usa
2681,usa,usa
2682,usa,usa
2683,usa,usa
2684,west-germany,usa
2685,usa,usa
2686,usa,usa
2687,usa,usa
2688,canada,usa
2689,france,france
2690,uk,uk
2691,usa,usa
2692,west-germany,west-germany
2693,canada,usa
2694,canada,canada
2695,usa,usa
2696,usa,usa
2697,japan,japan
2698,usa,usa
2699,usa,usa
2700,usa,usa
2701,usa,usa
2702,usa,usa
2703,usa,usa
2704,canada,usa
2705,usa,usa
2706,canada,canada
2707,usa,usa
2708,usa,usa
2709,usa,usa
2710,usa,usa
2711,usa,usa
2712,usa,usa
2713,uk,uk
2714,usa,usa
2715,usa,usa
2716,usa,usa
2717,usa,usa
2718,canada,canada
2719,west-germany,usa
2720,usa,usa
2721,usa,usa
2722,usa,usa
2723,usa,usa
2724,usa,usa
2725,usa,usa
2726,usa,usa
2727,usa,usa
2728,uk,uk
2729,usa,usa
2730,usa,usa
2731,usa,usa
2732,usa,usa
2733,usa,usa
2734,usa,usa
2735,usa,usa
2736,usa,usa
2737,usa,usa
2738,uk,france
2739,usa,usa
2740,usa,usa
2741,usa,usa
2742,usa,usa
2743,usa,usa
2744,usa,usa
2745,usa,usa
2746,usa,usa
2747,usa,usa
2748,usa,usa
2749,usa,usa
2750,usa,usa
2751,usa,usa
2752,usa,usa
2753,usa,usa
2754,usa,usa
2755,usa,usa
2756,canada,canada
2757,usa,usa
2758,usa,usa
2759,usa,usa
2760,usa,usa
2761,usa,usa
2762,usa,usa
2763,uk,uk
2764,canada,canada
2765,usa,usa
2766,usa,usa
2767,usa,usa
2768,west-germany,west-germany
2769,usa,usa
2770,usa,usa
2771,france,france
2772,france,france
2773,usa,usa
2774,usa,usa
2775,usa,usa
2776,usa,usa
2777,usa,usa
2778,uk,uk
2779,usa,usa
2780,usa,usa
2781,usa,usa
2782,uk,usa
2783,usa,usa
2784,usa,usa
2785,usa,usa
2786,usa,usa
2787,canada,usa
2788,usa,usa
2789,usa,usa
2790,usa,usa
2791,japan,japan
2792,uk,uk
2793,japan,japan
2794,usa,usa
2795,usa,usa
2796,usa,usa
2797,usa,usa
2798,usa,usa
2799,usa,usa
2800,usa,usa
2801,usa,usa
2802,uk,usa
2803,usa,usa
2804,usa,usa
2805,usa,usa
2806,usa,usa
2807,usa,usa
2808,usa,usa
2809,usa,usa
2810,usa,usa
2811,uk,uk
2812,usa,usa
2813,usa,usa
2814,usa,usa
2815,usa,usa
2816,usa,usa
2817,usa,usa
2818,usa,usa
2819,france,france
2820,usa,usa
2821,japan,japan
2822,usa,usa
2823,france,france
2824,usa,usa
2825,usa,usa
2826,usa,usa
2827,france,usa
2828,usa,usa
2829,usa,usa
2830,uk,uk
2831,usa,usa
2832,usa,usa
2833,japan,japan
2834,usa,usa
2835,usa,usa
2836,usa,usa
2837,usa,usa
2838,usa,usa
2839,usa,usa
2840,canada,canada
2841,usa,usa
2842,usa,usa
2843,usa,usa
2844,usa,usa
2845,usa,usa
2846,usa,usa
2847,usa,usa
2848,usa,usa
2849,usa,usa
2850,canada,canada
2851,uk,uk
2852,usa,usa
2853,canada,canada
2854,usa,usa
2855,canada,canada
2856,canada,canada
2857,usa,usa
2858,usa,usa
2859,usa,usa
2860,usa,usa
2861,usa,usa
2862,usa,usa
2863,usa,usa
2864,usa,usa
2865,usa,usa
2866,usa,usa
2867,usa,usa
2868,usa,usa
2869,usa,usa
2870,uk,uk
2871,usa,usa
2872,usa,usa
2873,usa,usa
2874,usa,usa
2875,usa,usa
2876,usa,usa
2877,usa,usa
2878,usa,usa
2879,usa,usa
2880,usa,usa
2881,usa,usa
2882,usa,usa
2883,japan,japan
2884,canada,usa
2885,usa,usa
2886,usa,usa
2887,usa,usa
2888,usa,usa
2889,canada,usa
2890,usa,usa
2891,usa,usa
2892,usa,usa
2893,usa,usa
2894,usa,usa
2895,japan,japan
2896,usa,usa
2897,usa,usa
2898,usa,usa
2899,usa,usa
2900,usa,usa
2901,usa,usa
2902,usa,usa
2903,usa,usa
2904,west-germany,west-germany
2905,usa,usa
2906,usa,usa
2907,usa,usa
2908,usa,usa
2909,france,france
2910,west-germany,usa
2911,canada,usa
2912,usa,usa
2913,usa,usa
2914,usa,usa
2915,usa,usa
2916,usa,usa
2917,usa,usa
2918,usa,usa
2919,usa,usa
2920,usa,usa
2921,usa,usa
2922,usa,usa
2923,usa,usa
2924,usa,usa
2925,usa,usa
2926,usa,usa
2927,usa,usa
2928,usa,usa
2929,usa,usa
2930,usa,usa
2931,usa,usa
2932,usa,usa
2933,france,usa
2934,usa,usa
2935,usa,usa
2936,usa,usa
2937,usa,usa
2938,usa,usa
2939,usa,usa
2940,usa,usa
2941,usa,usa
2942,usa,usa
2943,usa,usa
2944,usa,usa
2945,usa,usa
2946,usa,usa
2947,usa,usa
2948,usa,usa
2949,canada,usa
2950,usa,usa
2951,uk,uk
2952,usa,usa
2953,usa,usa
2954,canada,usa
2955,usa,usa
2956,usa,usa
2957,usa,usa
2958,usa,usa
2959,usa,usa
2960,usa,usa
2961,usa,usa
2962,usa,usa
2963,usa,usa
2964,usa,usa
2965,usa,usa
2966,usa,usa
2967,usa,usa
2968,usa,usa
2969,usa,usa
2970,usa,usa
2971,usa,usa
2972,france,france
2973,usa,usa
2974,usa,usa
2975,usa,usa
2976,usa,uk
2977,usa,usa
2978,usa,usa
2979,usa,usa
2980,usa,usa
2981,uk,usa
2982,usa,usa
2983,usa,usa
2984,usa,usa
2985,usa,usa
2986,usa,usa
2987,usa,usa
2988,usa,usa
2989,usa,usa
2990,usa,usa
2991,usa,usa
2992,usa,usa
2993,usa,usa
2994,usa,usa
2995,usa,usa
2996,west-germany,usa
2997,usa,usa
2998,usa,usa
2999,usa,usa
3000,france,france
3001,canada,usa
3002,usa,usa
3003,usa,usa
3004,usa,usa
3005,usa,canada
3006,uk,japan
3007,usa,usa
3008,canada,usa
3009,usa,usa
3010,usa,usa
3011,usa,usa
3012,usa,usa
3013,usa,usa
3014,usa,usa
3015,canada,usa
3016,usa,usa
3017,usa,usa
3018,usa,usa
3019,france,france
3020,usa,usa
3021,canada,canada
3022,usa,usa
3023,usa,usa
3024,canada,usa
3025,usa,usa
3026,usa,usa
3027,canada,usa
3028,usa,usa
3029,japan,japan
3030,usa,usa
3031,canada,usa
3032,canada,canada
3033,usa,usa
3034,usa,usa
3035,usa,usa
3036,canada,usa
3037,usa,usa
3038,usa,usa
3039,canada,canada
3040,usa,usa
3041,usa,usa
3042,usa,usa
3043,usa,usa
3044,usa,usa
3045,usa,usa
3046,usa,usa
3047,usa,usa
3048,usa,usa
3049,west-germany,west-germany
3050,usa,usa
3051,usa,usa
3052,usa,usa
3053,usa,usa
3054,usa,usa
3055,usa,usa
3056,usa,usa
3057,usa,usa
3058,usa,usa
3059,usa,usa
3060,japan,japan
3061,usa,usa
3062,usa,usa
3063,usa,usa
3064,usa,usa
3065,usa,usa
3066,usa,usa
3067,usa,usa
3068,usa,usa
3069,usa,usa
3070,usa,usa
3071,usa,usa
3072,usa,usa
3073,usa,usa
3074,usa,usa
3075,usa,usa
3076,usa,usa
3077,usa,usa
3078,canada,usa
3079,usa,usa
3080,canada,canada
3081,usa,usa
3082,usa,usa
3083,usa,usa
3084,usa,usa
3085,japan,japan
3086,usa,usa
3087,canada,canada
3088,usa,usa
3089,usa,usa
3090,usa,usa
3091,uk,uk
3092,usa,usa
3093,usa,usa
3094,usa,usa
3095,usa,usa
3096,usa,usa
3097,usa,usa
3098,usa,usa
3099,usa,usa
3100,usa,usa
3101,usa,usa
3102,usa,usa
3103,usa,usa
3104,usa,usa
3105,uk,uk
3106,usa,usa
3107,usa,usa
3108,usa,usa
3109,japan,japan
3110,usa,usa
3111,usa,usa
3112,usa,usa
3113,usa,usa
3114,usa,usa
3115,usa,usa
3116,usa,usa
3117,usa,usa
3118,usa,usa
3119,usa,usa
3120,canada,usa
3121,usa,usa
3122,usa,usa
3123,usa,usa
3124,usa,usa
3125,canada,usa
3126,usa,usa
3127,usa,usa
3128,usa,usa
3129,usa,usa
3130,canada,usa
3131,usa,usa
3132,usa,usa
3133,uk,usa
3134,usa,usa
3135,usa,usa
3136,usa,usa
3137,usa,usa
3138,usa,usa
3139,usa,usa
3140,usa,usa
3141,usa,usa
3142,usa,usa
3143,usa,usa
3144,usa,usa
3145,usa,usa
3146,uk,uk
3147,usa,usa
3148,france,usa
3149,usa,usa
3150,usa,usa
3151,usa,usa
3152,usa,usa
3153,usa,usa
3154,usa,usa
3155,usa,usa
3156,uk,uk
3157,canada,canada
3158,usa,usa
3159,usa,usa
3160,canada,uk
3161,usa,usa
3162,usa,usa
3163,usa,usa
3164,usa,usa
3165,uk,usa
3166,japan,usa
3167,usa,usa
3168,usa,usa
3169,usa,usa
3170,usa,usa
3171,uk,usa
3172,canada,usa
3173,usa,usa
3174,usa,usa
3175,usa,usa
3176,usa,usa
3177,usa,usa
3178,japan,japan
3179,usa,usa
3180,usa,usa
3181,usa,usa
3182,uk,uk
3183,canada,usa
3184,usa,usa
3185,usa,usa
3186,usa,usa
3187,usa,usa
3188,uk,usa
3189,west-germany,canada
3190,usa,usa
3191,usa,usa
3192,usa,usa
3193,usa,usa
3194,usa,usa
3195,usa,usa
3196,usa,usa
3197,usa,usa
3198,usa,usa
3199,usa,usa
3200,usa,usa
3201,usa,usa
3202,usa,usa
