Sample index,Actual category,Classification result
1656,usa,usa
1657,uk,uk
1658,japan,japan
1659,usa,usa
1660,usa,usa
1661,usa,usa
1662,usa,usa
1663,canada,usa
1664,usa,usa
1665,usa,usa
1666,usa,usa
1667,usa,usa
1668,canada,usa
1669,uk,uk
1670,canada,usa
1671,canada,canada
1672,uk,uk
1673,usa,usa
1674,usa,usa
1675,usa,usa
1676,usa,usa
1677,usa,usa
1678,canada,canada
1679,usa,usa
1680,usa,usa
1681,uk,usa
1682,usa,usa
1683,usa,usa
1684,usa,usa
1685,usa,usa
1686,usa,usa
1687,usa,usa
1688,uk,uk
1689,usa,usa
1690,canada,usa
1691,usa,usa
1692,usa,usa
1693,usa,usa
1694,usa,usa
1695,usa,usa
1696,usa,usa
1697,usa,usa
1698,usa,usa
1699,usa,france
1700,usa,uk
1701,usa,uk
1702,usa,usa
1703,usa,usa
1704,usa,usa
1705,usa,usa
1706,usa,usa
1707,usa,usa
1708,usa,usa
1709,usa,usa
1710,usa,usa
1711,usa,usa
1712,usa,usa
1713,usa,usa
1714,usa,usa
1715,usa,usa
1716,usa,usa
1717,usa,usa
1718,usa,usa
1719,usa,usa
1720,usa,usa
1721,usa,usa
1722,usa,usa
1723,usa,usa
1724,usa,usa
1725,usa,usa
1726,usa,usa
1727,usa,usa
1728,usa,usa
1729,usa,usa
1730,usa,usa
1731,france,france
1732,usa,usa
1733,usa,usa
1734,usa,usa
1735,usa,usa
1736,usa,usa
1737,usa,usa
1738,usa,usa
1739,usa,usa
1740,usa,usa
1741,usa,usa
1742,usa,usa
1743,usa,usa
1744,canada,usa
1745,usa,usa
1746,usa,usa
1747,usa,usa
1748,usa,usa
1749,usa,usa
1750,usa,usa
1751,usa,usa
1752,usa,usa
1753,usa,usa
1754,usa,usa
1755,usa,usa
1756,usa,usa
1757,usa,usa
1758,usa,usa
1759,usa,usa
1760,usa,usa
1761,usa,usa
1762,usa,usa
1763,usa,usa
1764,usa,usa
1765,usa,usa
1766,usa,usa
1767,usa,usa
1768,usa,usa
1769,usa,usa
1770,usa,usa
1771,usa,usa
1772,usa,usa
1773,usa,usa
1774,usa,usa
1775,usa,usa
1776,usa,usa
1777,usa,usa
1778,usa,usa
1779,usa,usa
1780,usa,usa
1781,usa,usa
1782,usa,usa
1783,usa,usa
1784,usa,usa
1785,usa,usa
1786,usa,usa
1787,usa,usa
1788,usa,usa
1789,canada,usa
1790,usa,usa
1791,usa,usa
1792,usa,usa
1793,usa,usa
1794,usa,usa
1795,usa,usa
1796,usa,usa
1797,usa,usa
1798,usa,usa
1799,usa,usa
1800,usa,usa
1801,usa,usa
1802,usa,usa
1803,usa,usa
1804,usa,canada
1805,usa,usa
1806,usa,usa
1807,usa,usa
1808,usa,usa
1809,usa,usa
1810,usa,usa
1811,usa,usa
1812,usa,usa
1813,usa,usa
1814,usa,usa
1815,canada,usa
1816,usa,usa
1817,usa,usa
1818,usa,usa
1819,usa,usa
1820,usa,usa
1821,usa,usa
1822,usa,usa
1823,usa,usa
1824,usa,usa
1825,usa,usa
1826,usa,usa
1827,canada,usa
1828,usa,usa
1829,usa,japan
1830,usa,usa
1831,usa,usa
1832,usa,usa
1833,usa,usa
1834,canada,usa
1835,usa,usa
1836,usa,usa
1837,usa,usa
1838,usa,usa
1839,usa,usa
1840,usa,usa
1841,usa,usa
1842,usa,usa
1843,usa,usa
1844,usa,usa
1845,usa,usa
1846,canada,canada
1847,usa,usa
1848,usa,usa
1849,japan,japan
1850,japan,japan
1851,japan,japan
1852,usa,usa
1853,japan,japan
1854,japan,japan
1855,japan,usa
1856,france,usa
1857,usa,usa
1858,usa,usa
1859,west-germany,uk
1860,japan,usa
1861,japan,japan
1862,usa,usa
1863,usa,usa
1864,usa,usa
1865,west-germany,west-germany
1866,uk,uk
1867,uk,france
1868,uk,usa
1869,japan,japan
1870,uk,uk
1871,uk,uk
1872,uk,uk
1873,west-germany,west-germany
1874,uk,uk
1875,uk,usa
1876,uk,usa
1877,japan,france
1878,japan,japan
1879,west-germany,usa
1880,west-germany,uk
1881,uk,usa
1882,usa,usa
1883,uk,uk
1884,uk,usa
1885,japan,usa
1886,france,france
1887,west-germany,usa
1888,uk,uk
1889,canada,usa
1890,japan,japan
1891,uk,uk
1892,japan,japan
1893,uk,uk
1894,japan,japan
1895,west-germany,usa
1896,uk,usa
1897,uk,uk
1898,west-germany,west-germany
1899,japan,japan
1900,usa,usa
1901,west-germany,west-germany
1902,usa,usa
1903,usa,usa
1904,uk,uk
1905,usa,usa
1906,usa,usa
1907,uk,uk
1908,usa,usa
1909,usa,usa
1910,usa,usa
1911,usa,usa
1912,usa,usa
1913,usa,usa
1914,usa,usa
1915,usa,usa
1916,usa,usa
1917,usa,usa
1918,west-germany,usa
1919,usa,usa
1920,canada,canada
1921,canada,usa
1922,usa,usa
1923,usa,usa
1924,usa,usa
1925,usa,usa
1926,canada,canada
1927,usa,usa
1928,usa,usa
1929,usa,usa
1930,usa,usa
1931,usa,usa
1932,usa,usa
1933,usa,usa
1934,uk,canada
1935,usa,usa
1936,uk,uk
1937,usa,usa
1938,usa,usa
1939,usa,usa
1940,usa,usa
1941,usa,usa
1942,canada,usa
1943,usa,usa
1944,usa,usa
1945,usa,usa
1946,west-germany,west-germany
1947,usa,usa
1948,west-germany,usa
1949,usa,usa
1950,usa,usa
1951,usa,usa
1952,usa,usa
1953,usa,usa
1954,usa,usa
1955,usa,usa
1956,usa,usa
1957,uk,uk
1958,usa,usa
1959,usa,usa
1960,usa,usa
1961,usa,usa
1962,usa,usa
1963,usa,usa
1964,usa,usa
1965,usa,usa
1966,usa,usa
1967,usa,usa
1968,usa,usa
1969,usa,usa
1970,canada,canada
1971,usa,usa
1972,usa,usa
1973,usa,usa
1974,usa,usa
1975,usa,usa
1976,usa,usa
1977,usa,usa
1978,usa,usa
1979,usa,usa
1980,usa,canada
1981,usa,usa
1982,usa,usa
1983,usa,usa
1984,usa,usa
1985,usa,usa
1986,usa,usa
1987,usa,usa
1988,usa,usa
1989,usa,usa
1990,usa,usa
1991,usa,usa
1992,usa,usa
1993,usa,usa
1994,usa,usa
1995,usa,usa
1996,usa,usa
1997,usa,usa
1998,usa,usa
1999,usa,usa
2000,usa,usa
2001,usa,usa
2002,usa,usa
2003,usa,usa
2004,usa,usa
2005,uk,uk
2006,usa,usa
2007,canada,canada
2008,usa,usa
2009,usa,usa
2010,france,usa
2011,usa,usa
2012,canada,usa
2013,usa,usa
2014,usa,usa
2015,france,usa
2016,usa,usa
2017,usa,usa
2018,usa,usa
2019,usa,usa
2020,usa,usa
2021,usa,usa
2022,usa,usa
2023,usa,usa
2024,usa,usa
2025,usa,usa
2026,usa,usa
2027,uk,uk
2028,usa,usa
2029,usa,usa
2030,canada,canada
2031,usa,usa
2032,usa,usa
2033,usa,usa
2034,usa,usa
2035,usa,usa
2036,usa,usa
2037,usa,usa
2038,usa,usa
2039,usa,usa
2040,usa,usa
2041,usa,usa
2042,usa,usa
2043,usa,usa
2044,usa,usa
2045,usa,usa
2046,usa,usa
2047,usa,usa
2048,usa,usa
2049,usa,usa
2050,usa,usa
2051,usa,usa
2052,canada,usa
2053,usa,usa
2054,canada,usa
2055,usa,usa
2056,usa,usa
2057,usa,usa
2058,usa,usa
2059,usa,usa
2060,usa,usa
2061,usa,usa
2062,usa,usa
2063,canada,usa
2064,usa,usa
2065,usa,usa
2066,usa,usa
2067,usa,usa
2068,usa,usa
2069,usa,usa
2070,usa,usa
2071,usa,usa
2072,usa,usa
2073,usa,usa
2074,usa,usa
2075,usa,usa
2076,usa,canada
2077,usa,usa
2078,usa,usa
2079,usa,usa
2080,usa,usa
2081,canada,usa
2082,usa,usa
2083,usa,usa
2084,usa,usa
2085,usa,usa
2086,usa,usa
2087,usa,usa
2088,canada,usa
2089,usa,usa
2090,usa,usa
2091,usa,usa
2092,usa,usa
2093,usa,usa
2094,usa,usa
2095,usa,usa
2096,usa,usa
2097,usa,usa
2098,usa,usa
2099,usa,usa
2100,usa,usa
2101,usa,usa
2102,usa,usa
2103,usa,usa
2104,usa,usa
2105,uk,uk
2106,canada,usa
2107,usa,usa
2108,usa,usa
2109,usa,usa
2110,usa,usa
2111,usa,usa
2112,usa,usa
2113,usa,usa
2114,usa,usa
2115,usa,usa
2116,usa,usa
2117,usa,usa
2118,usa,usa
2119,usa,usa
2120,canada,usa
2121,usa,usa
2122,usa,usa
2123,usa,usa
2124,usa,usa
2125,uk,uk
2126,usa,usa
2127,canada,canada
2128,usa,usa
2129,usa,usa
2130,usa,usa
2131,usa,usa
2132,usa,usa
2133,usa,usa
2134,usa,usa
2135,usa,usa
2136,usa,usa
2137,usa,usa
2138,usa,usa
2139,usa,usa
2140,usa,usa
2141,usa,usa
2142,usa,usa
2143,usa,usa
2144,usa,usa
2145,usa,usa
2146,usa,usa
2147,usa,usa
2148,usa,usa
2149,usa,usa
2150,usa,usa
2151,usa,usa
2152,usa,usa
2153,usa,usa
2154,usa,usa
2155,usa,usa
2156,usa,usa
2157,usa,usa
2158,usa,usa
2159,usa,usa
2160,japan,japan
2161,usa,usa
2162,usa,usa
2163,usa,usa
2164,usa,usa
2165,usa,usa
2166,usa,usa
2167,usa,usa
2168,usa,usa
2169,usa,usa
2170,usa,usa
2171,usa,usa
2172,usa,usa
2173,usa,usa
2174,usa,usa
2175,usa,japan
2176,usa,usa
2177,usa,usa
2178,usa,usa
2179,usa,usa
2180,usa,usa
2181,usa,usa
2182,usa,usa
2183,usa,usa
2184,usa,usa
2185,usa,usa
2186,canada,usa
2187,usa,usa
2188,usa,usa
2189,usa,usa
2190,usa,usa
2191,usa,usa
2192,usa,usa
2193,usa,usa
2194,usa,usa
2195,usa,usa
2196,usa,usa
2197,canada,usa
2198,usa,usa
2199,usa,usa
2200,usa,usa
2201,usa,usa
2202,usa,usa
2203,usa,usa
2204,usa,usa
2205,usa,usa
2206,usa,usa
2207,usa,usa
2208,usa,usa
2209,usa,usa
2210,usa,usa
2211,usa,usa
2212,canada,canada
2213,usa,usa
2214,usa,usa
2215,usa,usa
2216,usa,usa
2217,usa,usa
2218,usa,usa
2219,usa,usa
2220,usa,usa
2221,usa,usa
2222,usa,usa
2223,usa,usa
2224,usa,usa
2225,usa,usa
2226,usa,usa
2227,usa,usa
2228,usa,usa
2229,usa,usa
2230,usa,usa
2231,usa,usa
2232,usa,usa
2233,usa,usa
2234,usa,usa
2235,usa,usa
2236,usa,usa
2237,usa,usa
2238,usa,usa
2239,canada,usa
2240,usa,usa
2241,usa,usa
2242,usa,usa
2243,usa,usa
2244,usa,usa
2245,usa,usa
2246,usa,usa
2247,usa,usa
2248,usa,usa
2249,usa,usa
2250,usa,usa
2251,canada,france
2252,usa,usa
2253,usa,usa
2254,usa,usa
2255,usa,usa
2256,usa,usa
2257,usa,usa
2258,usa,usa
2259,usa,usa
2260,usa,usa
2261,usa,usa
2262,canada,usa
2263,usa,usa
2264,usa,usa
2265,usa,usa
2266,usa,usa
2267,usa,usa
2268,usa,usa
2269,usa,usa
2270,usa,usa
2271,usa,usa
2272,usa,usa
2273,usa,usa
2274,canada,usa
2275,usa,usa
2276,usa,usa
2277,usa,usa
2278,usa,usa
2279,usa,usa
2280,usa,usa
2281,usa,usa
2282,usa,usa
2283,usa,usa
2284,usa,usa
2285,canada,usa
2286,canada,usa
2287,usa,usa
2288,usa,usa
2289,usa,usa
2290,usa,usa
2291,usa,usa
2292,usa,usa
2293,usa,usa
2294,usa,usa
2295,usa,usa
2296,usa,usa
2297,usa,usa
2298,usa,usa
2299,usa,usa
2300,usa,usa
2301,canada,usa
2302,usa,usa
2303,usa,usa
2304,usa,usa
2305,usa,usa
2306,usa,usa
2307,usa,usa
2308,usa,usa
2309,usa,usa
2310,usa,usa
2311,usa,usa
2312,usa,usa
2313,uk,uk
2314,usa,usa
2315,usa,usa
2316,usa,usa
2317,usa,usa
2318,usa,usa
2319,usa,usa
2320,uk,uk
2321,japan,japan
2322,usa,usa
2323,japan,japan
2324,japan,usa
2325,usa,usa
2326,japan,japan
2327,japan,japan
2328,france,france
2329,japan,japan
2330,france,france
2331,usa,usa
2332,usa,usa
2333,usa,usa
2334,usa,usa
2335,usa,usa
2336,usa,usa
2337,usa,usa
2338,usa,usa
2339,usa,usa
2340,usa,usa
2341,usa,usa
2342,usa,usa
2343,usa,usa
2344,usa,usa
2345,usa,usa
2346,usa,usa
2347,usa,usa
2348,usa,usa
2349,usa,usa
2350,usa,usa
2351,usa,usa
2352,usa,usa
2353,usa,usa
2354,usa,usa
2355,usa,usa
2356,usa,usa
2357,usa,usa
2358,usa,usa
2359,usa,usa
2360,usa,usa
2361,usa,usa
2362,usa,usa
2363,usa,usa
2364,usa,usa
2365,usa,usa
2366,usa,usa
2367,usa,usa
2368,usa,usa
2369,usa,usa
2370,canada,canada
2371,usa,usa
2372,usa,usa
2373,usa,usa
2374,usa,usa
2375,usa,usa
2376,usa,usa
2377,usa,usa
2378,usa,usa
2379,usa,usa
2380,france,france
2381,usa,usa
2382,usa,usa
2383,usa,usa
2384,usa,usa
2385,usa,usa
2386,usa,usa
2387,usa,usa
2388,france,france
2389,usa,usa
2390,france,usa
2391,usa,usa
2392,usa,usa
2393,usa,usa
2394,usa,usa
2395,usa,usa
2396,usa,usa
2397,usa,usa
2398,usa,usa
2399,usa,usa
2400,usa,usa
2401,usa,usa
2402,usa,usa
2403,usa,usa
2404,usa,usa
2405,usa,usa
2406,usa,usa
2407,usa,usa
2408,japan,usa
2409,usa,usa
2410,usa,usa
2411,usa,usa
2412,usa,usa
2413,usa,usa
2414,usa,usa
2415,usa,usa
2416,usa,usa
2417,usa,usa
2418,usa,usa
2419,usa,usa
2420,usa,usa
2421,usa,usa
2422,usa,usa
2423,usa,usa
2424,usa,usa
2425,usa,usa
2426,usa,usa
2427,usa,usa
2428,usa,uk
2429,usa,usa
2430,usa,usa
2431,usa,usa
2432,usa,usa
2433,usa,usa
2434,usa,usa
2435,usa,usa
2436,usa,usa
2437,usa,usa
2438,usa,usa
2439,usa,usa
2440,usa,usa
2441,usa,usa
2442,usa,usa
2443,usa,usa
2444,usa,usa
2445,usa,usa
2446,usa,usa
2447,usa,usa
2448,usa,usa
2449,west-germany,usa
2450,uk,uk
2451,japan,japan
2452,japan,japan
2453,uk,uk
2454,usa,usa
2455,japan,usa
2456,uk,uk
2457,west-germany,japan
2458,uk,uk
2459,canada,usa
2460,usa,usa
2461,usa,usa
2462,usa,usa
2463,usa,usa
2464,japan,japan
2465,usa,usa
2466,uk,uk
2467,usa,usa
2468,canada,canada
2469,usa,usa
2470,usa,usa
2471,usa,usa
2472,usa,usa
2473,usa,usa
2474,canada,usa
2475,usa,usa
2476,canada,usa
2477,canada,usa
2478,usa,usa
2479,usa,usa
2480,usa,usa
2481,usa,usa
2482,usa,usa
2483,canada,usa
2484,usa,usa
2485,france,france
2486,canada,canada
2487,canada,usa
2488,usa,usa
2489,usa,usa
2490,usa,usa
2491,usa,usa
2492,usa,usa
2493,usa,usa
2494,usa,usa
2495,usa,usa
2496,usa,usa
2497,usa,usa
2498,usa,usa
2499,usa,usa
2500,usa,usa
2501,canada,usa
2502,usa,usa
2503,usa,usa
2504,usa,usa
2505,usa,usa
2506,usa,usa
2507,usa,usa
2508,japan,japan
2509,usa,usa
2510,japan,japan
2511,west-germany,japan
2512,japan,japan
2513,france,france
2514,japan,usa
2515,japan,japan
2516,japan,japan
2517,japan,japan
2518,japan,usa
2519,usa,usa
2520,japan,japan
2521,canada,canada
2522,usa,usa
2523,usa,usa
2524,canada,usa
2525,usa,usa
2526,usa,usa
2527,uk,uk
2528,usa,usa
2529,usa,usa
2530,usa,usa
2531,uk,uk
2532,usa,usa
2533,usa,usa
2534,usa,usa
2535,usa,usa
2536,usa,usa
2537,usa,usa
2538,canada,canada
2539,usa,usa
2540,canada,uk
2541,canada,usa
2542,usa,usa
2543,usa,usa
2544,usa,usa
2545,usa,usa
2546,usa,usa
2547,usa,usa
2548,usa,usa
2549,usa,usa
2550,usa,usa
2551,canada,canada
2552,usa,usa
2553,usa,usa
2554,usa,usa
2555,usa,usa
2556,usa,usa
2557,usa,usa
2558,usa,usa
2559,west-germany,usa
2560,france,france
2561,usa,usa
2562,france,france
2563,usa,usa
2564,usa,usa
2565,usa,usa
2566,usa,usa
2567,usa,usa
2568,canada,uk
2569,usa,usa
2570,usa,usa
2571,usa,usa
2572,usa,usa
2573,usa,usa
2574,usa,usa
2575,usa,usa
2576,usa,usa
2577,usa,usa
2578,usa,usa
2579,usa,usa
2580,usa,usa
2581,usa,usa
2582,usa,usa
2583,usa,usa
2584,usa,usa
2585,usa,usa
2586,usa,usa
2587,west-germany,west-germany
2588,japan,japan
2589,japan,japan
2590,usa,usa
2591,japan,japan
2592,japan,japan
2593,japan,japan
2594,japan,japan
2595,japan,japan
2596,japan,usa
2597,usa,usa
2598,west-germany,usa
2599,west-germany,west-germany
2600,japan,japan
2601,west-germany,usa
2602,west-germany,west-germany
2603,west-germany,west-germany
2604,uk,uk
2605,west-germany,usa
2606,japan,japan
2607,west-germany,west-germany
2608,japan,japan
2609,japan,usa
2610,japan,usa
2611,japan,japan
2612,usa,usa
2613,japan,japan
2614,west-germany,west-germany
2615,west-germany,west-germany
2616,france,france
2617,uk,uk
2618,japan,usa
2619,japan,japan
2620,uk,uk
2621,uk,usa
2622,usa,usa
2623,japan,japan
2624,west-germany,west-germany
2625,japan,usa
2626,uk,uk
2627,west-germany,west-germany
2628,canada,usa
2629,usa,usa
2630,uk,usa
2631,usa,usa
2632,usa,usa
2633,usa,usa
2634,usa,usa
2635,usa,usa
2636,usa,usa
2637,usa,usa
2638,france,usa
2639,usa,usa
2640,usa,usa
2641,usa,usa
2642,uk,uk
2643,usa,usa
2644,usa,usa
2645,usa,usa
2646,canada,usa
2647,usa,usa
2648,france,france
2649,usa,usa
2650,west-germany,usa
2651,usa,usa
2652,usa,usa
2653,usa,usa
2654,usa,usa
2655,canada,usa
2656,canada,canada
2657,uk,usa
2658,usa,usa
2659,usa,usa
2660,usa,usa
2661,usa,usa
2662,usa,usa
2663,usa,usa
2664,usa,usa
2665,usa,japan
2666,usa,west-germany
2667,japan,japan
2668,west-germany,usa
2669,west-germany,west-germany
2670,usa,usa
2671,usa,usa
2672,west-germany,west-germany
2673,usa,usa
2674,usa,usa
2675,uk,uk
2676,usa,usa
2677,usa,usa
2678,usa,usa
2679,canada,usa
2680,canada,usa
2681,usa,japan
2682,usa,usa
2683,usa,usa
2684,usa,usa
2685,usa,usa
2686,usa,usa
2687,usa,usa
2688,usa,usa
2689,usa,usa
2690,usa,usa
2691,usa,usa
2692,usa,usa
2693,japan,japan
2694,japan,japan
2695,uk,usa
2696,japan,usa
2697,usa,usa
2698,japan,usa
2699,west-germany,usa
2700,japan,japan
2701,uk,uk
2702,japan,japan
2703,japan,usa
2704,japan,japan
2705,japan,uk
2706,uk,uk
2707,japan,usa
2708,usa,usa
2709,canada,usa
2710,usa,usa
2711,usa,usa
2712,canada,usa
2713,usa,usa
2714,usa,usa
2715,usa,usa
2716,usa,usa
2717,uk,usa
2718,usa,usa
2719,usa,usa
2720,usa,usa
2721,usa,usa
2722,france,usa
2723,usa,usa
2724,usa,usa
2725,usa,usa
2726,canada,usa
2727,usa,usa
2728,usa,usa
2729,usa,usa
2730,usa,usa
2731,usa,usa
2732,usa,usa
2733,usa,usa
2734,uk,uk
2735,canada,usa
2736,usa,usa
2737,usa,usa
2738,usa,usa
2739,usa,usa
2740,usa,usa
2741,usa,usa
2742,uk,uk
2743,usa,usa
2744,usa,usa
2745,usa,usa
2746,canada,usa
2747,usa,usa
2748,usa,usa
2749,canada,usa
2750,usa,usa
2751,usa,usa
2752,west-germany,usa
2753,usa,usa
2754,usa,usa
2755,usa,usa
2756,usa,usa
2757,usa,usa
2758,usa,usa
2759,usa,usa
2760,usa,usa
2761,usa,usa
2762,usa,usa
2763,usa,usa
2764,usa,usa
2765,usa,usa
2766,usa,usa
2767,usa,usa
2768,usa,usa
2769,usa,usa
2770,uk,uk
2771,usa,usa
2772,usa,usa
2773,usa,usa
2774,usa,usa
2775,usa,usa
2776,usa,usa
2777,usa,usa
2778,usa,usa
2779,usa,usa
2780,usa,usa
2781,usa,usa
2782,usa,usa
2783,usa,usa
2784,west-germany,usa
2785,uk,uk
2786,usa,usa
2787,usa,usa
2788,usa,usa
2789,usa,usa
2790,usa,usa
2791,usa,usa
2792,usa,usa
2793,usa,usa
2794,usa,usa
2795,usa,usa
2796,usa,usa
2797,canada,usa
2798,usa,usa
2799,usa,usa
2800,usa,usa
2801,usa,usa
2802,usa,usa
2803,usa,usa
2804,usa,usa
2805,usa,usa
2806,usa,usa
2807,canada,canada
2808,west-germany,uk
2809,usa,canada
2810,usa,usa
2811,uk,uk
2812,usa,usa
2813,usa,usa
2814,canada,canada
2815,usa,usa
2816,usa,usa
2817,usa,usa
2818,usa,usa
2819,usa,usa
2820,usa,usa
2821,usa,usa
2822,usa,usa
2823,usa,usa
2824,usa,usa
2825,usa,usa
2826,usa,canada
2827,usa,usa
2828,usa,usa
2829,usa,usa
2830,usa,usa
2831,usa,usa
2832,usa,usa
2833,usa,usa
2834,usa,usa
2835,usa,usa
2836,usa,usa
2837,usa,usa
2838,canada,usa
2839,usa,usa
2840,usa,usa
2841,usa,usa
2842,west-germany,west-germany
2843,usa,usa
2844,usa,usa
2845,usa,usa
2846,usa,usa
2847,usa,usa
2848,usa,usa
2849,usa,usa
2850,usa,canada
2851,usa,usa
2852,canada,usa
2853,usa,usa
2854,usa,usa
2855,usa,usa
2856,canada,canada
2857,usa,usa
2858,usa,usa
2859,usa,usa
2860,usa,usa
2861,usa,usa
2862,usa,usa
2863,usa,usa
2864,uk,usa
2865,usa,usa
2866,usa,usa
2867,usa,usa
2868,usa,usa
2869,canada,canada
2870,usa,usa
2871,usa,usa
2872,uk,uk
2873,canada,canada
2874,usa,usa
2875,usa,usa
2876,usa,usa
2877,usa,usa
2878,usa,usa
2879,usa,usa
2880,usa,usa
2881,usa,usa
2882,usa,usa
2883,usa,usa
2884,usa,usa
2885,usa,usa
2886,usa,usa
2887,usa,usa
2888,usa,usa
2889,canada,usa
2890,usa,usa
2891,france,france
2892,usa,usa
2893,usa,usa
2894,usa,usa
2895,usa,usa
2896,usa,usa
2897,usa,usa
2898,usa,usa
2899,usa,usa
2900,usa,usa
2901,usa,usa
2902,usa,usa
2903,usa,usa
2904,usa,usa
2905,usa,usa
2906,usa,usa
2907,usa,usa
2908,usa,usa
2909,usa,usa
2910,usa,usa
2911,usa,usa
2912,canada,usa
2913,usa,usa
2914,usa,usa
2915,usa,usa
2916,usa,usa
2917,usa,usa
2918,usa,usa
2919,usa,uk
2920,usa,usa
2921,usa,usa
2922,usa,usa
2923,usa,usa
2924,usa,usa
2925,usa,usa
2926,usa,usa
2927,canada,usa
2928,usa,usa
2929,usa,usa
2930,usa,usa
2931,usa,usa
2932,canada,usa
2933,usa,usa
2934,usa,usa
2935,canada,canada
2936,usa,usa
2937,usa,usa
2938,usa,usa
2939,usa,usa
2940,usa,usa
2941,usa,usa
2942,usa,usa
2943,usa,usa
2944,usa,usa
2945,usa,usa
2946,canada,usa
2947,usa,usa
2948,usa,usa
2949,usa,usa
2950,usa,usa
2951,usa,usa
2952,usa,usa
2953,usa,usa
2954,canada,usa
2955,usa,usa
2956,usa,japan
2957,usa,usa
2958,usa,japan
2959,usa,west-germany
2960,usa,usa
2961,usa,usa
2962,usa,usa
2963,usa,usa
2964,usa,usa
2965,usa,usa
2966,usa,usa
2967,usa,usa
2968,usa,usa
2969,usa,usa
2970,usa,usa
2971,usa,usa
2972,usa,usa
2973,usa,usa
2974,usa,usa
2975,usa,usa
2976,usa,usa
2977,usa,usa
2978,usa,usa
2979,usa,usa
2980,usa,usa
2981,usa,usa
2982,usa,usa
2983,usa,usa
2984,usa,usa
2985,usa,usa
2986,usa,usa
2987,canada,canada
2988,canada,canada
2989,usa,usa
2990,usa,usa
2991,usa,usa
2992,usa,usa
2993,canada,usa
2994,usa,usa
2995,usa,usa
2996,usa,usa
2997,usa,usa
2998,usa,usa
2999,usa,usa
3000,usa,usa
3001,usa,japan
3002,usa,usa
3003,usa,canada
3004,japan,usa
3005,japan,usa
3006,japan,japan
3007,japan,japan
3008,uk,uk
3009,japan,japan
3010,west-germany,usa
3011,uk,uk
3012,uk,uk
3013,japan,usa
3014,uk,japan
3015,west-germany,west-germany
3016,uk,usa
3017,uk,japan
3018,japan,usa
3019,japan,usa
3020,west-germany,west-germany
3021,uk,uk
3022,japan,france
3023,uk,usa
3024,uk,usa
3025,uk,usa
3026,canada,uk
3027,west-germany,usa
3028,uk,uk
3029,uk,uk
3030,uk,usa
3031,japan,japan
3032,uk,usa
3033,uk,uk
3034,japan,usa
3035,japan,japan
3036,japan,japan
3037,france,usa
3038,uk,uk
3039,usa,usa
3040,usa,usa
3041,canada,canada
3042,usa,usa
3043,usa,usa
3044,usa,usa
3045,uk,uk
3046,usa,usa
3047,uk,uk
3048,usa,usa
3049,usa,usa
3050,usa,usa
3051,usa,usa
3052,usa,usa
3053,usa,usa
3054,usa,usa
3055,usa,usa
3056,usa,usa
3057,usa,usa
3058,usa,usa
3059,uk,uk
3060,canada,canada
3061,usa,uk
3062,usa,usa
3063,usa,usa
3064,usa,usa
3065,usa,usa
3066,usa,usa
3067,uk,japan
3068,canada,canada
3069,usa,usa
3070,usa,usa
3071,uk,uk
3072,usa,usa
3073,usa,usa
3074,usa,usa
3075,uk,uk
3076,usa,usa
3077,usa,usa
3078,usa,usa
3079,usa,usa
3080,usa,usa
3081,usa,usa
3082,usa,usa
3083,usa,usa
3084,uk,uk
3085,uk,uk
3086,usa,usa
3087,usa,usa
3088,usa,usa
3089,canada,usa
3090,usa,usa
3091,usa,france
3092,usa,usa
3093,usa,usa
3094,usa,usa
3095,usa,usa
3096,usa,usa
3097,usa,uk
3098,usa,usa
3099,usa,usa
3100,japan,usa
3101,usa,usa
3102,usa,usa
3103,uk,uk
3104,usa,usa
3105,usa,usa
3106,usa,usa
3107,usa,usa
3108,usa,usa
3109,usa,usa
3110,usa,usa
3111,usa,usa
3112,usa,usa
3113,usa,usa
3114,usa,usa
3115,usa,usa
3116,usa,usa
3117,usa,usa
3118,usa,usa
3119,usa,usa
3120,usa,usa
3121,usa,usa
3122,usa,usa
3123,usa,usa
3124,usa,usa
3125,west-germany,west-germany
3126,usa,usa
3127,usa,canada
3128,west-germany,usa
3129,usa,usa
3130,canada,usa
3131,canada,usa
3132,usa,usa
3133,west-germany,west-germany
3134,canada,usa
3135,usa,usa
3136,usa,usa
3137,usa,usa
3138,usa,usa
3139,usa,usa
3140,uk,usa
3141,uk,usa
3142,usa,usa
3143,usa,usa
3144,usa,usa
3145,usa,usa
3146,usa,usa
3147,usa,usa
3148,usa,usa
3149,usa,usa
3150,usa,usa
3151,canada,usa
3152,usa,usa
3153,usa,usa
3154,usa,usa
3155,usa,usa
3156,usa,usa
3157,usa,usa
3158,usa,usa
3159,usa,usa
3160,usa,usa
3161,west-germany,usa
3162,usa,usa
3163,usa,usa
3164,usa,usa
3165,usa,usa
3166,usa,usa
3167,usa,usa
3168,usa,usa
3169,usa,usa
3170,usa,usa
3171,canada,canada
3172,usa,usa
3173,usa,usa
3174,usa,usa
3175,usa,usa
3176,usa,usa
3177,usa,usa
3178,usa,usa
3179,usa,usa
3180,usa,usa
3181,usa,usa
3182,usa,usa
3183,usa,usa
3184,usa,usa
3185,usa,usa
3186,usa,usa
3187,france,france
3188,usa,usa
3189,usa,usa
3190,usa,usa
3191,usa,usa
3192,usa,usa
3193,usa,usa
3194,usa,usa
3195,usa,usa
3196,usa,usa
3197,usa,usa
3198,usa,usa
